SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred
Mean scores
12.153604656483393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE of the means
0.047595365486127306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All Scores
15.605539321899414,0,0,0,0,0,0,0,0
11.245131492614746,0,0,0,0,0,0,0,0
5.398836135864258,0,0,0,0,0,0,0,0
0.8447252511978149,0,0,0,0,0,0,0,0
14.834280014038086,0,0,0,0,0,0,0,0
13.83420181274414,0,0,0,0,0,0,0,0
8.280903816223145,0,0,0,0,0,0,0,0
5.10130500793457,0,0,0,0,0,0,0,0
18.83045768737793,0,0,0,0,0,0,0,0
16.763681411743164,0,0,0,0,0,0,0,0
14.1893310546875,0,0,0,0,0,0,0,0
12.408784866333008,0,0,0,0,0,0,0,0
22.73128318786621,0,0,0,0,0,0,0,0
18.785890579223633,0,0,0,0,0,0,0,0
19.322399139404297,0,0,0,0,0,0,0,0
12.426591873168945,0,0,0,0,0,0,0,0
18.641359329223633,0,0,0,0,0,0,0,0
9.059326171875,0,0,0,0,0,0,0,0
13.277996063232422,0,0,0,0,0,0,0,0
5.2378249168396,0,0,0,0,0,0,0,0
21.28018569946289,0,0,0,0,0,0,0,0
18.69965362548828,0,0,0,0,0,0,0,0
13.165331840515137,0,0,0,0,0,0,0,0
11.063565254211426,0,0,0,0,0,0,0,0
17.39963150024414,0,0,0,0,0,0,0,0
13.246916770935059,0,0,0,0,0,0,0,0
9.078853607177734,0,0,0,0,0,0,0,0
5.075743198394775,0,0,0,0,0,0,0,0
16.894668579101562,0,0,0,0,0,0,0,0
13.21933650970459,0,0,0,0,0,0,0,0
9.439970016479492,0,0,0,0,0,0,0,0
4.34489631652832,0,0,0,0,0,0,0,0
17.73627471923828,0,0,0,0,0,0,0,0
15.180624008178711,0,0,0,0,0,0,0,0
11.002312660217285,0,0,0,0,0,0,0,0
5.569309711456299,0,0,0,0,0,0,0,0
15.609989166259766,0,0,0,0,0,0,0,0
12.51931381225586,0,0,0,0,0,0,0,0
13.95703125,0,0,0,0,0,0,0,0
11.835668563842773,0,0,0,0,0,0,0,0
16.104360580444336,0,0,0,0,0,0,0,0
10.322687149047852,0,0,0,0,0,0,0,0
7.883707046508789,0,0,0,0,0,0,0,0
-1.4882986545562744,0,0,0,0,0,0,0,0
17.535192489624023,0,0,0,0,0,0,0,0
13.9805326461792,0,0,0,0,0,0,0,0
8.269492149353027,0,0,0,0,0,0,0,0
6.4147844314575195,0,0,0,0,0,0,0,0
20.627716064453125,0,0,0,0,0,0,0,0
17.379241943359375,0,0,0,0,0,0,0,0
13.478433609008789,0,0,0,0,0,0,0,0
14.351722717285156,0,0,0,0,0,0,0,0
24.83917999267578,0,0,0,0,0,0,0,0
20.273170471191406,0,0,0,0,0,0,0,0
13.451274871826172,0,0,0,0,0,0,0,0
8.73330020904541,0,0,0,0,0,0,0,0
14.430998802185059,0,0,0,0,0,0,0,0
11.558937072753906,0,0,0,0,0,0,0,0
4.34662389755249,0,0,0,0,0,0,0,0
1.9308644533157349,0,0,0,0,0,0,0,0
18.002239227294922,0,0,0,0,0,0,0,0
12.298978805541992,0,0,0,0,0,0,0,0
9.715622901916504,0,0,0,0,0,0,0,0
10.592884063720703,0,0,0,0,0,0,0,0
17.762683868408203,0,0,0,0,0,0,0,0
12.460834503173828,0,0,0,0,0,0,0,0
7.015578269958496,0,0,0,0,0,0,0,0
3.4574227333068848,0,0,0,0,0,0,0,0
16.979053497314453,0,0,0,0,0,0,0,0
12.893819808959961,0,0,0,0,0,0,0,0
10.617420196533203,0,0,0,0,0,0,0,0
4.588989734649658,0,0,0,0,0,0,0,0
16.950050354003906,0,0,0,0,0,0,0,0
13.89065933227539,0,0,0,0,0,0,0,0
11.095869064331055,0,0,0,0,0,0,0,0
6.882859230041504,0,0,0,0,0,0,0,0
16.95612144470215,0,0,0,0,0,0,0,0
16.891111373901367,0,0,0,0,0,0,0,0
14.427387237548828,0,0,0,0,0,0,0,0
7.886898517608643,0,0,0,0,0,0,0,0
14.493075370788574,0,0,0,0,0,0,0,0
12.146855354309082,0,0,0,0,0,0,0,0
6.711956977844238,0,0,0,0,0,0,0,0
1.918420672416687,0,0,0,0,0,0,0,0
18.260412216186523,0,0,0,0,0,0,0,0
14.086402893066406,0,0,0,0,0,0,0,0
10.838750839233398,0,0,0,0,0,0,0,0
6.265470504760742,0,0,0,0,0,0,0,0
19.186874389648438,0,0,0,0,0,0,0,0
20.304061889648438,0,0,0,0,0,0,0,0
15.998673439025879,0,0,0,0,0,0,0,0
11.05650520324707,0,0,0,0,0,0,0,0
17.759239196777344,0,0,0,0,0,0,0,0
15.64993667602539,0,0,0,0,0,0,0,0
12.582099914550781,0,0,0,0,0,0,0,0
12.846284866333008,0,0,0,0,0,0,0,0
18.71963882446289,0,0,0,0,0,0,0,0
12.723780632019043,0,0,0,0,0,0,0,0
6.627654552459717,0,0,0,0,0,0,0,0
2.123861789703369,0,0,0,0,0,0,0,0
19.36606216430664,0,0,0,0,0,0,0,0
16.065053939819336,0,0,0,0,0,0,0,0
14.978189468383789,0,0,0,0,0,0,0,0
11.418228149414062,0,0,0,0,0,0,0,0
16.537445068359375,0,0,0,0,0,0,0,0
12.805606842041016,0,0,0,0,0,0,0,0
8.809837341308594,0,0,0,0,0,0,0,0
1.9578518867492676,0,0,0,0,0,0,0,0
18.673416137695312,0,0,0,0,0,0,0,0
13.727350234985352,0,0,0,0,0,0,0,0
8.871426582336426,0,0,0,0,0,0,0,0
3.4023513793945312,0,0,0,0,0,0,0,0
17.71349334716797,0,0,0,0,0,0,0,0
11.961099624633789,0,0,0,0,0,0,0,0
10.742759704589844,0,0,0,0,0,0,0,0
3.538761615753174,0,0,0,0,0,0,0,0
18.468990325927734,0,0,0,0,0,0,0,0
19.257938385009766,0,0,0,0,0,0,0,0
12.090149879455566,0,0,0,0,0,0,0,0
6.968680381774902,0,0,0,0,0,0,0,0
17.043210983276367,0,0,0,0,0,0,0,0
13.072687149047852,0,0,0,0,0,0,0,0
7.790489196777344,0,0,0,0,0,0,0,0
0.3762173056602478,0,0,0,0,0,0,0,0
18.471935272216797,0,0,0,0,0,0,0,0
15.018451690673828,0,0,0,0,0,0,0,0
16.67724609375,0,0,0,0,0,0,0,0
3.689288854598999,0,0,0,0,0,0,0,0
20.978439331054688,0,0,0,0,0,0,0,0
10.182947158813477,0,0,0,0,0,0,0,0
13.703407287597656,0,0,0,0,0,0,0,0
13.176668167114258,0,0,0,0,0,0,0,0
22.881166458129883,0,0,0,0,0,0,0,0
17.755386352539062,0,0,0,0,0,0,0,0
4.5550384521484375,0,0,0,0,0,0,0,0
11.182657241821289,0,0,0,0,0,0,0,0
15.902691841125488,0,0,0,0,0,0,0,0
13.445192337036133,0,0,0,0,0,0,0,0
9.116020202636719,0,0,0,0,0,0,0,0
0.042087897658348083,0,0,0,0,0,0,0,0
20.908084869384766,0,0,0,0,0,0,0,0
15.502473831176758,0,0,0,0,0,0,0,0
16.66527557373047,0,0,0,0,0,0,0,0
7.820223808288574,0,0,0,0,0,0,0,0
17.354839324951172,0,0,0,0,0,0,0,0
13.376678466796875,0,0,0,0,0,0,0,0
6.363982677459717,0,0,0,0,0,0,0,0
6.6179585456848145,0,0,0,0,0,0,0,0
17.66218376159668,0,0,0,0,0,0,0,0
13.266879081726074,0,0,0,0,0,0,0,0
9.504948616027832,0,0,0,0,0,0,0,0
3.033514976501465,0,0,0,0,0,0,0,0
17.81471824645996,0,0,0,0,0,0,0,0
15.069136619567871,0,0,0,0,0,0,0,0
11.40587043762207,0,0,0,0,0,0,0,0
6.652157306671143,0,0,0,0,0,0,0,0
19.503084182739258,0,0,0,0,0,0,0,0
12.935885429382324,0,0,0,0,0,0,0,0
9.049551010131836,0,0,0,0,0,0,0,0
6.057499885559082,0,0,0,0,0,0,0,0
15.981122016906738,0,0,0,0,0,0,0,0
12.335434913635254,0,0,0,0,0,0,0,0
7.335019111633301,0,0,0,0,0,0,0,0
1.2019867897033691,0,0,0,0,0,0,0,0
17.73941421508789,0,0,0,0,0,0,0,0
16.07073974609375,0,0,0,0,0,0,0,0
10.273414611816406,0,0,0,0,0,0,0,0
4.528506278991699,0,0,0,0,0,0,0,0
21.40802001953125,0,0,0,0,0,0,0,0
16.326101303100586,0,0,0,0,0,0,0,0
16.180450439453125,0,0,0,0,0,0,0,0
12.247243881225586,0,0,0,0,0,0,0,0
21.834918975830078,0,0,0,0,0,0,0,0
14.8179349899292,0,0,0,0,0,0,0,0
9.295989990234375,0,0,0,0,0,0,0,0
14.105241775512695,0,0,0,0,0,0,0,0
16.147106170654297,0,0,0,0,0,0,0,0
11.943745613098145,0,0,0,0,0,0,0,0
4.875411033630371,0,0,0,0,0,0,0,0
3.647261619567871,0,0,0,0,0,0,0,0
22.952878952026367,0,0,0,0,0,0,0,0
17.013080596923828,0,0,0,0,0,0,0,0
13.483503341674805,0,0,0,0,0,0,0,0
7.282149314880371,0,0,0,0,0,0,0,0
17.652442932128906,0,0,0,0,0,0,0,0
12.947043418884277,0,0,0,0,0,0,0,0
8.115680694580078,0,0,0,0,0,0,0,0
3.8641550540924072,0,0,0,0,0,0,0,0
16.77168083190918,0,0,0,0,0,0,0,0
14.830272674560547,0,0,0,0,0,0,0,0
9.97700309753418,0,0,0,0,0,0,0,0
3.1241190433502197,0,0,0,0,0,0,0,0
20.146286010742188,0,0,0,0,0,0,0,0
15.370361328125,0,0,0,0,0,0,0,0
11.901300430297852,0,0,0,0,0,0,0,0
2.8100948333740234,0,0,0,0,0,0,0,0
18.34699058532715,0,0,0,0,0,0,0,0
13.74032974243164,0,0,0,0,0,0,0,0
11.377862930297852,0,0,0,0,0,0,0,0
5.931911468505859,0,0,0,0,0,0,0,0
16.47233009338379,0,0,0,0,0,0,0,0
10.563143730163574,0,0,0,0,0,0,0,0
3.0225465297698975,0,0,0,0,0,0,0,0
-0.36321577429771423,0,0,0,0,0,0,0,0
17.802101135253906,0,0,0,0,0,0,0,0
13.2360258102417,0,0,0,0,0,0,0,0
9.381884574890137,0,0,0,0,0,0,0,0
4.620140075683594,0,0,0,0,0,0,0,0
19.63213348388672,0,0,0,0,0,0,0,0
17.7989501953125,0,0,0,0,0,0,0,0
16.65522003173828,0,0,0,0,0,0,0,0
11.128583908081055,0,0,0,0,0,0,0,0
21.46995735168457,0,0,0,0,0,0,0,0
19.69722557067871,0,0,0,0,0,0,0,0
17.27959442138672,0,0,0,0,0,0,0,0
12.585037231445312,0,0,0,0,0,0,0,0
18.391281127929688,0,0,0,0,0,0,0,0
11.456308364868164,0,0,0,0,0,0,0,0
4.797204971313477,0,0,0,0,0,0,0,0
4.696165084838867,0,0,0,0,0,0,0,0
19.884931564331055,0,0,0,0,0,0,0,0
19.832218170166016,0,0,0,0,0,0,0,0
12.645515441894531,0,0,0,0,0,0,0,0
3.7340312004089355,0,0,0,0,0,0,0,0
16.910293579101562,0,0,0,0,0,0,0,0
15.530832290649414,0,0,0,0,0,0,0,0
8.155470848083496,0,0,0,0,0,0,0,0
4.924428939819336,0,0,0,0,0,0,0,0
17.031129837036133,0,0,0,0,0,0,0,0
13.259368896484375,0,0,0,0,0,0,0,0
9.768022537231445,0,0,0,0,0,0,0,0
5.530409336090088,0,0,0,0,0,0,0,0
20.708463668823242,0,0,0,0,0,0,0,0
12.987689971923828,0,0,0,0,0,0,0,0
10.324260711669922,0,0,0,0,0,0,0,0
6.330752372741699,0,0,0,0,0,0,0,0
17.877805709838867,0,0,0,0,0,0,0,0
15.841323852539062,0,0,0,0,0,0,0,0
11.856271743774414,0,0,0,0,0,0,0,0
0.9132257103919983,0,0,0,0,0,0,0,0
16.058008193969727,0,0,0,0,0,0,0,0
13.097100257873535,0,0,0,0,0,0,0,0
8.810301780700684,0,0,0,0,0,0,0,0
6.074376106262207,0,0,0,0,0,0,0,0
18.633373260498047,0,0,0,0,0,0,0,0
13.60043716430664,0,0,0,0,0,0,0,0
7.714145183563232,0,0,0,0,0,0,0,0
6.6889472007751465,0,0,0,0,0,0,0,0
17.975730895996094,0,0,0,0,0,0,0,0
15.516990661621094,0,0,0,0,0,0,0,0
16.790752410888672,0,0,0,0,0,0,0,0
12.530556678771973,0,0,0,0,0,0,0,0
18.479415893554688,0,0,0,0,0,0,0,0
17.328540802001953,0,0,0,0,0,0,0,0
15.233026504516602,0,0,0,0,0,0,0,0
10.54731559753418,0,0,0,0,0,0,0,0
17.189424514770508,0,0,0,0,0,0,0,0
13.483437538146973,0,0,0,0,0,0,0,0
6.751787185668945,0,0,0,0,0,0,0,0
14.088726043701172,0,0,0,0,0,0,0,0
20.210617065429688,0,0,0,0,0,0,0,0
16.42243003845215,0,0,0,0,0,0,0,0
12.796565055847168,0,0,0,0,0,0,0,0
0.9858769774436951,0,0,0,0,0,0,0,0
15.84381103515625,0,0,0,0,0,0,0,0
13.199941635131836,0,0,0,0,0,0,0,0
8.805581092834473,0,0,0,0,0,0,0,0
3.212256908416748,0,0,0,0,0,0,0,0
16.749046325683594,0,0,0,0,0,0,0,0
12.96257209777832,0,0,0,0,0,0,0,0
9.484268188476562,0,0,0,0,0,0,0,0
5.5651397705078125,0,0,0,0,0,0,0,0
15.455419540405273,0,0,0,0,0,0,0,0
13.709711074829102,0,0,0,0,0,0,0,0
10.147592544555664,0,0,0,0,0,0,0,0
8.200357437133789,0,0,0,0,0,0,0,0
17.799097061157227,0,0,0,0,0,0,0,0
13.880668640136719,0,0,0,0,0,0,0,0
13.44408130645752,0,0,0,0,0,0,0,0
6.776232719421387,0,0,0,0,0,0,0,0
16.498397827148438,0,0,0,0,0,0,0,0
12.550668716430664,0,0,0,0,0,0,0,0
4.077958106994629,0,0,0,0,0,0,0,0
0.5577734708786011,0,0,0,0,0,0,0,0
16.83798599243164,0,0,0,0,0,0,0,0
14.044772148132324,0,0,0,0,0,0,0,0
10.578458786010742,0,0,0,0,0,0,0,0
4.515655994415283,0,0,0,0,0,0,0,0
20.338146209716797,0,0,0,0,0,0,0,0
20.752103805541992,0,0,0,0,0,0,0,0
15.280176162719727,0,0,0,0,0,0,0,0
11.560752868652344,0,0,0,0,0,0,0,0
19.213836669921875,0,0,0,0,0,0,0,0
18.019859313964844,0,0,0,0,0,0,0,0
17.706220626831055,0,0,0,0,0,0,0,0
14.701337814331055,0,0,0,0,0,0,0,0
18.131610870361328,0,0,0,0,0,0,0,0
17.0936222076416,0,0,0,0,0,0,0,0
8.042019844055176,0,0,0,0,0,0,0,0
2.460632562637329,0,0,0,0,0,0,0,0
18.403728485107422,0,0,0,0,0,0,0,0
19.30497932434082,0,0,0,0,0,0,0,0
13.86792278289795,0,0,0,0,0,0,0,0
14.3294095993042,0,0,0,0,0,0,0,0
17.757972717285156,0,0,0,0,0,0,0,0
12.809649467468262,0,0,0,0,0,0,0,0
8.213865280151367,0,0,0,0,0,0,0,0
1.3780453205108643,0,0,0,0,0,0,0,0
17.474010467529297,0,0,0,0,0,0,0,0
13.237000465393066,0,0,0,0,0,0,0,0
7.897425651550293,0,0,0,0,0,0,0,0
2.6347622871398926,0,0,0,0,0,0,0,0
17.6279239654541,0,0,0,0,0,0,0,0
13.682357788085938,0,0,0,0,0,0,0,0
10.604228973388672,0,0,0,0,0,0,0,0
7.623147964477539,0,0,0,0,0,0,0,0
9.351746559143066,0,0,0,0,0,0,0,0
15.978891372680664,0,0,0,0,0,0,0,0
10.751327514648438,0,0,0,0,0,0,0,0
6.504045486450195,0,0,0,0,0,0,0,0
17.2840633392334,0,0,0,0,0,0,0,0
15.927289962768555,0,0,0,0,0,0,0,0
19.06633949279785,0,0,0,0,0,0,0,0
15.824030876159668,0,0,0,0,0,0,0,0
12.992606163024902,0,0,0,0,0,0,0,0
12.839240074157715,0,0,0,0,0,0,0,0
3.9436652660369873,0,0,0,0,0,0,0,0
5.287606239318848,0,0,0,0,0,0,0,0
20.344371795654297,0,0,0,0,0,0,0,0
18.231672286987305,0,0,0,0,0,0,0,0
17.65897560119629,0,0,0,0,0,0,0,0
12.744016647338867,0,0,0,0,0,0,0,0
7.918488502502441,0,0,0,0,0,0,0,0
6.5060811042785645,0,0,0,0,0,0,0,0
14.768842697143555,0,0,0,0,0,0,0,0
16.702919006347656,0,0,0,0,0,0,0,0
10.159124374389648,0,0,0,0,0,0,0,0
17.052566528320312,0,0,0,0,0,0,0,0
13.064935684204102,0,0,0,0,0,0,0,0
-1.2727373838424683,0,0,0,0,0,0,0,0
12.892860412597656,0,0,0,0,0,0,0,0
6.878309726715088,0,0,0,0,0,0,0,0
0.6101559400558472,0,0,0,0,0,0,0,0
18.48688507080078,0,0,0,0,0,0,0,0
10.019372940063477,0,0,0,0,0,0,0,0
18.23100471496582,0,0,0,0,0,0,0,0
13.092153549194336,0,0,0,0,0,0,0,0
5.0959296226501465,0,0,0,0,0,0,0,0
11.892885208129883,0,0,0,0,0,0,0,0
7.318010330200195,0,0,0,0,0,0,0,0
14.310002326965332,0,0,0,0,0,0,0,0
16.622835159301758,0,0,0,0,0,0,0,0
12.433390617370605,0,0,0,0,0,0,0,0
10.806384086608887,0,0,0,0,0,0,0,0
11.50184154510498,0,0,0,0,0,0,0,0
6.444067001342773,0,0,0,0,0,0,0,0
0.6190549731254578,0,0,0,0,0,0,0,0
15.814666748046875,0,0,0,0,0,0,0,0
1.8585658073425293,0,0,0,0,0,0,0,0
5.136399269104004,0,0,0,0,0,0,0,0
4.217916965484619,0,0,0,0,0,0,0,0
-1.6997944116592407,0,0,0,0,0,0,0,0
18.41927719116211,0,0,0,0,0,0,0,0
14.739845275878906,0,0,0,0,0,0,0,0
10.548028945922852,0,0,0,0,0,0,0,0
18.6556453704834,0,0,0,0,0,0,0,0
14.44299602508545,0,0,0,0,0,0,0,0
2.7202651500701904,0,0,0,0,0,0,0,0
9.300810813903809,0,0,0,0,0,0,0,0
9.23436164855957,0,0,0,0,0,0,0,0
11.81281852722168,0,0,0,0,0,0,0,0
1.053296446800232,0,0,0,0,0,0,0,0
3.1285433769226074,0,0,0,0,0,0,0,0
9.765521049499512,0,0,0,0,0,0,0,0
10.346019744873047,0,0,0,0,0,0,0,0
9.034653663635254,0,0,0,0,0,0,0,0
11.541252136230469,0,0,0,0,0,0,0,0
7.502871036529541,0,0,0,0,0,0,0,0
12.699455261230469,0,0,0,0,0,0,0,0
8.79183292388916,0,0,0,0,0,0,0,0
4.734575271606445,0,0,0,0,0,0,0,0
12.659955978393555,0,0,0,0,0,0,0,0
9.448867797851562,0,0,0,0,0,0,0,0
9.804457664489746,0,0,0,0,0,0,0,0
-3.1006968021392822,0,0,0,0,0,0,0,0
12.25718879699707,0,0,0,0,0,0,0,0
12.992887496948242,0,0,0,0,0,0,0,0
9.675104141235352,0,0,0,0,0,0,0,0
2.483337640762329,0,0,0,0,0,0,0,0
14.307814598083496,0,0,0,0,0,0,0,0
16.57351303100586,0,0,0,0,0,0,0,0
