D_clean,D_fake,D_noisy
-309.99334716796875,-310.6058654785156,-344.98626708984375
-304.3282470703125,-303.55426025390625,-308.859619140625
-303.72576904296875,-301.94781494140625,-314.1998291015625
-310.3250732421875,-306.7606201171875,-324.05157470703125
-300.66094970703125,-307.0281982421875,-351.0685729980469
-312.7483215332031,-307.9623107910156,-313.9727783203125
-308.1007995605469,-310.3065185546875,-310.70159912109375
-308.8740539550781,-307.5318603515625,-319.78668212890625
-312.02587890625,-310.4637451171875,-325.2978515625
-308.3280944824219,-306.66241455078125,-311.31744384765625
-308.374755859375,-308.0693054199219,-316.5560302734375
-299.8328552246094,-304.460693359375,-331.5493469238281
-309.88104248046875,-319.3594970703125,-374.9635009765625
-291.45672607421875,-291.0252990722656,-296.4446105957031
-313.7552490234375,-312.6973876953125,-321.91326904296875
-317.817626953125,-324.9612121582031,-337.43328857421875
-302.34234619140625,-303.6929931640625,-325.61724853515625
-306.7950439453125,-303.1563720703125,-309.24749755859375
-305.453125,-303.8524475097656,-311.1379699707031
-289.8328552246094,-288.2145690917969,-314.7686462402344
-299.44818115234375,-298.5949401855469,-338.4581298828125
-306.29888916015625,-305.4515380859375,-308.7713623046875
-301.42047119140625,-298.0894775390625,-309.4001770019531
-310.3372802734375,-314.719970703125,-325.3441162109375
-306.8081359863281,-309.046142578125,-341.28912353515625
-306.74761962890625,-304.63629150390625,-309.82647705078125
-298.9940490722656,-298.70751953125,-304.3123474121094
-302.0069580078125,-302.62298583984375,-321.18035888671875
-312.671630859375,-312.1166687011719,-335.24462890625
-304.858642578125,-302.55865478515625,-309.48681640625
-310.68414306640625,-309.13323974609375,-316.633056640625
-304.72509765625,-303.0655212402344,-324.491943359375
-307.2458190917969,-311.14862060546875,-358.3008117675781
-314.0143737792969,-310.3989562988281,-318.74884033203125
-313.99249267578125,-309.5272216796875,-323.83831787109375
-305.2789306640625,-304.2403564453125,-323.4298095703125
-307.8707580566406,-313.609375,-330.48236083984375
-303.1411437988281,-302.1567077636719,-306.52386474609375
-308.4100646972656,-308.288330078125,-313.5090026855469
-312.93426513671875,-310.71527099609375,-324.69195556640625
-302.3861083984375,-302.35345458984375,-331.4459228515625
-299.8120422363281,-297.5365295410156,-304.4493408203125
-306.4249572753906,-303.32818603515625,-314.98651123046875
-308.37469482421875,-309.52569580078125,-324.93896484375
-293.406982421875,-296.668701171875,-344.8367614746094
-311.6187744140625,-311.2632751464844,-313.42755126953125
-308.8364562988281,-305.01873779296875,-313.34375
-309.3929443359375,-306.92523193359375,-316.1984558105469
-300.2120361328125,-299.4916076660156,-321.2984619140625
-314.03125,-313.199951171875,-319.0205078125
-309.2790222167969,-308.06854248046875,-317.25152587890625
-314.7611083984375,-314.05426025390625,-333.6636962890625
-317.34771728515625,-314.2315368652344,-343.5145568847656
-301.68890380859375,-300.64190673828125,-307.5909423828125
-305.7724609375,-306.5570068359375,-318.6944580078125
-311.7925720214844,-312.50860595703125,-322.438720703125
-310.68096923828125,-312.1802673339844,-350.1697998046875
-314.74462890625,-307.11065673828125,-320.02178955078125
-299.40924072265625,-298.17730712890625,-309.1519470214844
-313.23736572265625,-309.94024658203125,-328.9117126464844
-308.68170166015625,-303.08221435546875,-350.8140563964844
-304.12152099609375,-305.11297607421875,-308.71722412109375
-304.1643981933594,-303.11383056640625,-315.08660888671875
-312.9354553222656,-308.73944091796875,-321.0555114746094
-310.3953857421875,-313.00189208984375,-334.5840148925781
-299.1292724609375,-298.67822265625,-301.7337646484375
-307.150390625,-306.3885803222656,-312.25079345703125
-317.67864990234375,-315.2155456542969,-324.9208984375
-308.71539306640625,-307.6575927734375,-320.57037353515625
-301.26312255859375,-301.28302001953125,-307.10784912109375
-301.00750732421875,-300.5404357910156,-316.8848876953125
-309.0745544433594,-308.166015625,-322.33355712890625
-312.1085205078125,-317.7576599121094,-360.399658203125
-306.4993896484375,-306.2117919921875,-310.7814025878906
-309.45184326171875,-309.0382385253906,-318.68084716796875
-309.63214111328125,-312.099365234375,-324.470947265625
-312.666259765625,-312.5593566894531,-338.7408752441406
-311.491455078125,-312.99896240234375,-315.06805419921875
-318.50616455078125,-314.51312255859375,-327.237060546875
-307.41229248046875,-304.56219482421875,-325.00250244140625
-312.7137756347656,-311.3959045410156,-331.563232421875
-305.64849853515625,-305.20330810546875,-308.58917236328125
-303.95745849609375,-300.3500061035156,-311.58837890625
-312.25030517578125,-309.1796875,-323.4316101074219
-315.248779296875,-308.82000732421875,-334.7477111816406
-314.22265625,-308.74365234375,-316.4351806640625
-313.83868408203125,-312.19189453125,-317.3434143066406
-303.1039123535156,-302.07489013671875,-313.70458984375
-299.33209228515625,-299.0884094238281,-322.4744873046875
-306.1049499511719,-304.2589111328125,-307.69512939453125
-304.7498779296875,-301.90869140625,-322.89471435546875
-312.04052734375,-312.9173583984375,-324.1744384765625
-313.08636474609375,-319.3617858886719,-335.6282958984375
-313.8592529296875,-312.5348205566406,-316.88519287109375
-310.7201843261719,-307.83648681640625,-316.4635009765625
-315.4375305175781,-317.06158447265625,-328.9822998046875
-301.03765869140625,-303.5748291015625,-328.23681640625
-313.57415771484375,-311.5001220703125,-316.5125732421875
-310.9925537109375,-308.86041259765625,-318.919921875
-304.83294677734375,-304.18377685546875,-322.3475036621094
-308.229736328125,-307.6976318359375,-341.08837890625
-309.52154541015625,-303.6655578613281,-312.1356201171875
-305.55133056640625,-304.03253173828125,-314.17205810546875
-312.9146728515625,-310.3914794921875,-321.76104736328125
-309.84423828125,-307.87713623046875,-333.2667236328125
-310.844482421875,-309.3470458984375,-313.83416748046875
-314.776611328125,-311.48272705078125,-319.5611572265625
-302.6052551269531,-305.8614501953125,-315.07550048828125
-312.32720947265625,-312.00042724609375,-329.3736877441406
-307.0391540527344,-306.8255615234375,-311.30029296875
-298.8764953613281,-298.80987548828125,-307.13446044921875
-309.5645751953125,-307.97222900390625,-323.5422058105469
-308.43463134765625,-313.5013427734375,-341.3719787597656
-300.71209716796875,-301.4298095703125,-308.40966796875
-314.01934814453125,-309.095703125,-321.80419921875
-309.9862365722656,-310.1863098144531,-325.70819091796875
-314.3214416503906,-314.9137268066406,-336.3915100097656
-308.75579833984375,-304.4853515625,-311.6214599609375
-302.93865966796875,-301.61712646484375,-309.83258056640625
-314.10791015625,-314.251220703125,-332.1828918457031
-305.4368896484375,-305.540771484375,-346.7230529785156
-309.23419189453125,-308.6954650878906,-313.20416259765625
-307.06170654296875,-304.48651123046875,-313.35546875
-319.03076171875,-318.2884521484375,-329.52557373046875
-307.74603271484375,-313.3015441894531,-336.33935546875
-299.65093994140625,-300.0823974609375,-304.4183349609375
-307.70880126953125,-305.322998046875,-313.6831970214844
-309.8943786621094,-313.2459716796875,-322.82110595703125
-299.30792236328125,-302.18353271484375,-329.3585510253906
-302.6893310546875,-303.00482177734375,-308.53057861328125
-311.0904846191406,-310.1602783203125,-320.8316345214844
-301.6119689941406,-303.22845458984375,-325.7041320800781
-315.86492919921875,-321.3161315917969,-348.59063720703125
-310.9008483886719,-309.246826171875,-316.5575866699219
-308.49139404296875,-309.9758605957031,-314.8413391113281
-304.648193359375,-305.8180847167969,-322.6702880859375
-303.92724609375,-306.189453125,-330.042724609375
-303.89654541015625,-304.571533203125,-308.93768310546875
-314.246826171875,-313.42364501953125,-318.89239501953125
-310.3795166015625,-308.43646240234375,-323.43914794921875
-312.158203125,-309.00408935546875,-334.24517822265625
-310.9416809082031,-310.443359375,-313.5153503417969
-305.114990234375,-304.5809326171875,-317.2395935058594
-298.494873046875,-298.0311279296875,-316.483154296875
-311.5959777832031,-313.40362548828125,-331.8861999511719
-310.4508972167969,-310.4691162109375,-311.50469970703125
-305.99725341796875,-305.22711181640625,-311.6167297363281
-307.5053405761719,-308.5167236328125,-316.10205078125
-302.28826904296875,-302.6734924316406,-323.13763427734375
-307.15618896484375,-307.577880859375,-313.406494140625
-306.26849365234375,-305.6352233886719,-316.94775390625
-319.6400146484375,-317.7725830078125,-343.1153564453125
-292.40435791015625,-296.90008544921875,-336.47491455078125
-306.096435546875,-305.03118896484375,-308.4479675292969
-310.1595458984375,-313.7171630859375,-318.9893798828125
-305.591064453125,-307.01776123046875,-321.92120361328125
-301.79180908203125,-307.56005859375,-335.8834228515625
-312.01104736328125,-310.3272705078125,-314.118408203125
-309.28179931640625,-303.87872314453125,-315.37237548828125
-307.860107421875,-307.0663146972656,-321.307861328125
-314.89984130859375,-312.97119140625,-341.743896484375
-303.4084777832031,-301.77301025390625,-306.80889892578125
-312.0431823730469,-310.50787353515625,-316.703125
-313.15032958984375,-311.60321044921875,-318.59912109375
-308.25836181640625,-308.5533142089844,-340.2269287109375
-303.6876525878906,-302.51776123046875,-305.200439453125
-295.54608154296875,-295.86602783203125,-301.8909606933594
-308.9076843261719,-308.0999755859375,-312.8026123046875
-308.49755859375,-309.1775207519531,-325.0709228515625
-303.00921630859375,-302.3125,-307.541748046875
-305.351806640625,-305.96923828125,-316.960205078125
-305.7726135253906,-307.3802490234375,-325.3018493652344
-308.4430847167969,-309.17730712890625,-341.88818359375
-290.9586181640625,-292.145263671875,-301.2969970703125
-303.3081970214844,-303.88201904296875,-308.90179443359375
-314.199951171875,-309.6656799316406,-325.830322265625
-309.2007751464844,-319.6944580078125,-353.38623046875
-307.5163879394531,-306.60870361328125,-310.09906005859375
-299.217529296875,-298.03704833984375,-309.94488525390625
-300.52117919921875,-302.64178466796875,-313.9094543457031
-310.6470947265625,-310.47174072265625,-343.25360107421875
-316.36688232421875,-312.40478515625,-319.6222839355469
-298.74810791015625,-298.50042724609375,-307.7793273925781
-301.1497802734375,-302.2851257324219,-317.5262451171875
-298.696044921875,-299.18212890625,-327.2546081542969
-312.82098388671875,-306.4310302734375,-314.34039306640625
-310.8209228515625,-309.04180908203125,-313.4573059082031
-306.65155029296875,-306.2509765625,-313.79559326171875
-310.4237976074219,-310.38525390625,-324.26837158203125
-300.815185546875,-300.3758239746094,-308.1493835449219
-304.74505615234375,-304.42529296875,-315.50567626953125
-315.0269775390625,-308.5341491699219,-328.7401123046875
-305.9560852050781,-311.74072265625,-334.1646423339844
-310.23504638671875,-307.7160339355469,-313.7332763671875
-313.3873596191406,-311.6530456542969,-318.0175476074219
-312.053955078125,-311.13641357421875,-323.18988037109375
-293.9481506347656,-296.55902099609375,-333.33233642578125
-302.37176513671875,-303.8326416015625,-305.7799072265625
-303.98651123046875,-302.5123596191406,-311.60015869140625
-301.8865966796875,-300.19427490234375,-313.9176025390625
-308.80352783203125,-306.93145751953125,-326.2864990234375
-300.7391357421875,-299.12493896484375,-304.494384765625
-308.007080078125,-306.76043701171875,-314.3422546386719
-302.9696350097656,-303.486572265625,-311.57928466796875
-312.8267822265625,-310.10003662109375,-328.68798828125
-314.80572509765625,-312.0538024902344,-316.8215637207031
-307.8037109375,-304.63287353515625,-312.3238525390625
-309.306884765625,-308.9353332519531,-321.77972412109375
-305.7984619140625,-309.8885192871094,-330.86590576171875
-307.0308532714844,-305.6749572753906,-310.8782958984375
-305.3109130859375,-302.0321350097656,-317.5604248046875
-314.0070495605469,-314.6797180175781,-335.7030029296875
-313.49615478515625,-316.89166259765625,-347.57470703125
-308.3782958984375,-306.577880859375,-311.88372802734375
-297.51116943359375,-297.0145263671875,-312.91162109375
-303.3973693847656,-305.78607177734375,-323.76702880859375
-300.7786865234375,-302.82080078125,-330.8476867675781
-306.33404541015625,-305.64666748046875,-310.3968200683594
-316.2132263183594,-312.19659423828125,-321.84820556640625
-304.442138671875,-311.8802490234375,-318.5008544921875
-312.18890380859375,-307.980224609375,-336.87066650390625
-315.7838134765625,-311.00341796875,-317.8033752441406
-302.3358459472656,-301.37115478515625,-310.41473388671875
-299.76885986328125,-300.99615478515625,-320.83782958984375
-302.8343505859375,-301.7391052246094,-331.17669677734375
-310.9410095214844,-307.03759765625,-311.52691650390625
-308.7158203125,-306.3448181152344,-312.06024169921875
-299.35064697265625,-303.3148498535156,-311.666259765625
-306.3023376464844,-310.56329345703125,-315.8072814941406
-300.814453125,-300.74151611328125,-308.1996765136719
-306.37591552734375,-304.56707763671875,-312.9342041015625
-306.6900634765625,-308.372802734375,-329.63995361328125
-294.4569091796875,-293.85772705078125,-333.18853759765625
-311.33270263671875,-309.59124755859375,-313.0992431640625
-301.92181396484375,-302.86370849609375,-315.3983154296875
-307.6472473144531,-307.0755615234375,-318.297607421875
-311.1517333984375,-317.7664794921875,-339.0762634277344
-309.33197021484375,-304.8841552734375,-312.4429626464844
-308.0033874511719,-306.3210144042969,-315.1270751953125
-299.1077880859375,-297.776123046875,-315.29022216796875
-297.54803466796875,-302.0125732421875,-326.12994384765625
-294.74981689453125,-303.7156982421875,-297.3934326171875
-313.0615539550781,-309.67584228515625,-318.0172424316406
-303.73126220703125,-304.4742431640625,-321.69366455078125
-307.70166015625,-307.69610595703125,-327.6213684082031
-307.32135009765625,-306.6964111328125,-309.1719970703125
-309.2894287109375,-308.10418701171875,-311.67828369140625
-301.0809326171875,-299.5067138671875,-314.0230712890625
-303.1481628417969,-304.99688720703125,-330.1435241699219
-301.81756591796875,-301.2382507324219,-305.35955810546875
-311.19775390625,-310.2064514160156,-320.33685302734375
-300.6125793457031,-301.92041015625,-322.09429931640625
-305.3392639160156,-305.66632080078125,-330.46490478515625
-315.0502014160156,-312.8997802734375,-317.045654296875
-308.1396484375,-311.2482604980469,-313.6258544921875
-310.6043701171875,-311.6834716796875,-317.5323791503906
-307.49298095703125,-310.7554626464844,-336.91973876953125
-303.3460998535156,-300.57635498046875,-307.82354736328125
-304.9149475097656,-303.6461181640625,-312.96435546875
-298.9618835449219,-298.95330810546875,-318.83624267578125
-316.5817565917969,-314.289306640625,-341.7006530761719
-306.01318359375,-305.28729248046875,-309.9622802734375
-302.79534912109375,-301.61077880859375,-310.66070556640625
-305.9258728027344,-304.4903259277344,-318.79132080078125
-307.19537353515625,-303.05023193359375,-328.8919982910156
-308.16424560546875,-304.5893249511719,-308.6958923339844
-300.2459411621094,-301.3992614746094,-305.5123291015625
-311.3601989746094,-310.9012756347656,-321.216064453125
-309.1839599609375,-311.89788818359375,-329.4732666015625
-312.43572998046875,-312.5828857421875,-316.0870361328125
-303.72540283203125,-304.0440673828125,-315.9764404296875
-310.51812744140625,-311.11834716796875,-326.480224609375
-308.5963134765625,-314.2179260253906,-341.83795166015625
-302.1965637207031,-301.0346984863281,-305.9848937988281
-304.3189697265625,-300.7569580078125,-314.0518798828125
-305.1397705078125,-303.976806640625,-319.7611083984375
-300.4881591796875,-303.9306640625,-333.541259765625
-307.69793701171875,-306.7161865234375,-311.1883239746094
-297.2114562988281,-296.61834716796875,-311.53106689453125
-311.31549072265625,-308.4046936035156,-327.5964660644531
-307.5078125,-306.08416748046875,-333.03497314453125
-305.4920654296875,-304.01806640625,-309.46875
-287.32550048828125,-286.53424072265625,-295.36578369140625
-304.5445861816406,-303.7943115234375,-320.3251647949219
-309.8040466308594,-309.588623046875,-332.2318115234375
-302.4971923828125,-308.0582275390625,-305.915771484375
-304.84130859375,-304.9552001953125,-315.91790771484375
-311.0713195800781,-311.06256103515625,-345.20098876953125
-300.2937927246094,-308.76641845703125,-357.2348327636719
-312.0965576171875,-309.38720703125,-318.52032470703125
-301.4693603515625,-301.41656494140625,-315.783447265625
-309.91656494140625,-308.6875915527344,-323.6671447753906
-312.4858093261719,-308.8607177734375,-327.0716552734375
-300.1769714355469,-299.02984619140625,-312.8677978515625
-300.2393493652344,-300.32220458984375,-312.3758239746094
-297.6528015136719,-295.55078125,-322.146240234375
