SI-SNR§§,DNSMOS,MOS Squim,eSTOI§§,PESQ§§,PESQ Torch§§,STOI pred,PESQ pred,SI-SDR pred
Mean scores
-46.20020470588778,0.0,2.79174812027914,0.0004488103480303858,0.0,0.0,0.5610466910647264,1.4040011662279808,-8.236977272331021
SE of the means
0.15632927350044257,0.0,0.011000494330905754,0.0005358756026375497,0.0,0.0,0.0030472194371299445,0.008472523429909814,0.1687229380527946
All Scores
-37.69347381591797,0,2.4045569896698,-0.006187754217535257,0,0,0.5656452775001526,1.185424566268921,-15.272027015686035
-43.11081314086914,0,2.4314332008361816,-0.01504659652709961,0,0,0.541179358959198,1.1922500133514404,-6.443920135498047
-37.61901092529297,0,2.427062749862671,-0.00192259531468153,0,0,0.420295774936676,1.2835432291030884,-14.239182472229004
-55.96171569824219,0,2.6631553173065186,0.004758763592690229,0,0,0.44705930352211,1.1688592433929443,-14.199366569519043
-44.40686798095703,0,4.756319046020508,-0.006722178775817156,0,0,0.18201889097690582,1.2129017114639282,-16.13339614868164
-47.83561706542969,0,2.5660476684570312,-0.00558526860550046,0,0,0.849523663520813,1.6151293516159058,-3.0742249488830566
-50.37201690673828,0,2.051011562347412,-0.040933262556791306,0,0,0.9136578440666199,1.3033969402313232,-4.034479141235352
-26.854248046875,0,2.1199212074279785,-0.005534770432859659,0,0,0.6720638871192932,1.1726610660552979,-7.554530620574951
-84.61983489990234,0,2.315953016281128,0.0029736002907156944,0,0,0.2600650489330292,1.1879358291625977,-15.622304916381836
-51.920963287353516,0,4.252164363861084,-0.08555459976196289,0,0,0.5919768810272217,1.118172526359558,-7.467476844787598
-50.708641052246094,0,2.1206586360931396,0.0031532919965684414,0,0,0.8051105737686157,1.1724742650985718,-14.31398868560791
-36.395751953125,0,3.0212230682373047,-0.012453686445951462,0,0,0.8002223968505859,1.1843448877334595,-16.441770553588867
-62.426151275634766,0,2.200407028198242,0.021935036405920982,0,0,0.6157453656196594,1.2096798419952393,-3.3896899223327637
-54.69673156738281,0,2.003816843032837,0.036834992468357086,0,0,0.4361492097377777,1.1600613594055176,-12.15363597869873
-35.81462097167969,0,2.1635992527008057,0.020556418225169182,0,0,0.3607228398323059,1.1689884662628174,-14.739910125732422
-40.53224563598633,0,3.8758440017700195,0.028975628316402435,0,0,0.29068800806999207,1.2349499464035034,-15.636873245239258
-41.44329833984375,0,2.1159064769744873,-0.04653717204928398,0,0,0.3521673381328583,1.1140114068984985,-15.778098106384277
-38.021175384521484,0,2.208256244659424,-0.07803670316934586,0,0,0.4653591215610504,1.1953407526016235,-15.361536979675293
-48.24519729614258,0,2.1608335971832275,-0.04916299879550934,0,0,0.3992792069911957,1.1504428386688232,-9.430619239807129
-55.970603942871094,0,2.219196319580078,-0.023532932624220848,0,0,0.47242820262908936,1.1607582569122314,-12.87205696105957
-41.76730728149414,0,2.1870148181915283,-0.08526048809289932,0,0,0.7847780585289001,1.1201707124710083,6.345467567443848
-45.73224639892578,0,2.005023717880249,0.006820312701165676,0,0,0.2265799343585968,1.2443256378173828,-15.515656471252441
-36.24384307861328,0,2.5770037174224854,-0.04908720776438713,0,0,0.45597487688064575,1.1126941442489624,-12.020611763000488
-73.31805419921875,0,4.4085822105407715,-0.029201088473200798,0,0,0.7177476286888123,1.1929937601089478,-15.687271118164062
-62.64682388305664,0,2.4741179943084717,0.0017450075829401612,0,0,0.5421815514564514,1.1957075595855713,-17.978517532348633
-38.839111328125,0,3.2281923294067383,0.0011706864461302757,0,0,0.42696115374565125,1.212435245513916,-14.846400260925293
-50.805091857910156,0,2.5860512256622314,-0.06093227490782738,0,0,0.6240180134773254,1.164750576019287,-17.1210880279541
-47.61159896850586,0,2.0231072902679443,-0.023848073557019234,0,0,0.6715570092201233,1.166238784790039,-16.044832229614258
-36.63441467285156,0,2.009007215499878,-0.00805138610303402,0,0,0.44157615303993225,1.1597049236297607,-15.546730995178223
-48.674652099609375,0,2.0096232891082764,-0.010672524571418762,0,0,0.4913802146911621,1.1810452938079834,-13.403340339660645
-53.75864028930664,0,2.164423704147339,0.07108394801616669,0,0,0.8911331295967102,1.1161470413208008,-5.847607612609863
-41.12381362915039,0,2.230111598968506,0.006564800161868334,0,0,0.34814950823783875,1.1709153652191162,-14.486702919006348
-43.319068908691406,0,4.012509346008301,-0.0329878143966198,0,0,0.8460234999656677,1.7689677476882935,7.164521217346191
-35.74516677856445,0,3.020719528198242,0.05287732556462288,0,0,0.4558905065059662,1.1768066883087158,-14.444222450256348
-46.249481201171875,0,2.3370540142059326,-0.01060519553720951,0,0,0.5699578523635864,1.2032604217529297,-8.422967910766602
-63.92317199707031,0,3.273562431335449,-0.001971013844013214,0,0,0.9933778643608093,2.308663845062256,13.059859275817871
-46.205039978027344,0,3.2414095401763916,-0.010587163269519806,0,0,0.651314914226532,1.1630489826202393,-15.654787063598633
-36.84433364868164,0,2.023157835006714,-0.05306681618094444,0,0,0.4096546173095703,1.1594421863555908,-12.116630554199219
-56.40253448486328,0,2.2597272396087646,-0.03565194830298424,0,0,0.41552966833114624,1.1728084087371826,-14.494900703430176
-59.553531646728516,0,2.1748194694519043,0.016848890110850334,0,0,0.702207088470459,1.1614317893981934,1.5528607368469238
-37.262271881103516,0,2.0228164196014404,0.08761158585548401,0,0,0.40215277671813965,1.1285088062286377,-14.063206672668457
-39.78865051269531,0,2.4970932006835938,-0.031582240015268326,0,0,0.46239596605300903,1.2968297004699707,-11.13388729095459
-41.030391693115234,0,2.4012460708618164,0.05949504300951958,0,0,0.7261633276939392,1.3201061487197876,-1.903144359588623
-59.676551818847656,0,2.0077593326568604,-0.010133897885680199,0,0,0.5122866630554199,1.287468671798706,-14.629169464111328
-45.09544372558594,0,2.4273152351379395,-0.06683429330587387,0,0,0.3576730191707611,1.1662348508834839,-14.586287498474121
-66.8275375366211,0,2.3010547161102295,-0.014537669718265533,0,0,0.7310272455215454,1.1829525232315063,-14.744749069213867
-42.42437744140625,0,2.9847493171691895,-0.000626112159807235,0,0,0.9583759307861328,1.7478529214859009,21.669740676879883
-53.188316345214844,0,2.167893171310425,0.03598400950431824,0,0,0.36249491572380066,1.0992860794067383,-15.171128273010254
-47.06311798095703,0,2.452786922454834,-0.008336043916642666,0,0,0.37430229783058167,1.164839267730713,-13.593684196472168
-41.205284118652344,0,4.616644382476807,-0.07456566393375397,0,0,0.9194166660308838,2.4560437202453613,14.133408546447754
-37.6862678527832,0,4.855795383453369,-0.009144583716988564,0,0,0.7843019962310791,1.1962753534317017,-6.862765789031982
-34.52875900268555,0,2.022702693939209,0.010479195043444633,0,0,0.40067243576049805,1.3182435035705566,-14.512101173400879
-50.55310821533203,0,2.8309173583984375,-0.08418544381856918,0,0,0.8768328428268433,1.6127113103866577,-14.726513862609863
-62.418556213378906,0,2.6163907051086426,-0.014079710468649864,0,0,0.20120719075202942,1.161720633506775,-16.393407821655273
-29.46148109436035,0,2.569934844970703,0.06890477240085602,0,0,0.5560925602912903,1.1473382711410522,-7.329743385314941
-56.315834045410156,0,4.588031768798828,-0.018065545707941055,0,0,0.662815511226654,1.192594051361084,7.330607891082764
-51.06838607788086,0,3.60475492477417,-0.019124913960695267,0,0,0.5858532786369324,1.1799945831298828,-16.868099212646484
-42.468894958496094,0,2.1746912002563477,0.018146470189094543,0,0,0.4040672779083252,1.4656925201416016,-9.552720069885254
-40.49726104736328,0,2.1100142002105713,0.030406123027205467,0,0,0.837797224521637,1.6973615884780884,-11.741364479064941
-68.0140380859375,0,3.131107807159424,-0.03223997354507446,0,0,0.5021056532859802,1.16031813621521,-17.018169403076172
-81.086669921875,0,4.424518585205078,-0.029334090650081635,0,0,0.41630902886390686,1.1923320293426514,-14.484766960144043
-50.0850830078125,0,3.900444507598877,0.04146593064069748,0,0,0.3856932818889618,1.1825252771377563,-14.879796028137207
-41.59336471557617,0,2.257688522338867,0.042662352323532104,0,0,0.7826786637306213,1.1724615097045898,-16.524932861328125
-53.68943786621094,0,3.0551061630249023,-0.04283103719353676,0,0,0.42058634757995605,1.2115111351013184,-14.957016944885254
-58.57334518432617,0,2.419088125228882,0.023773519322276115,0,0,0.2909165918827057,1.2009427547454834,-16.98863410949707
-50.88638687133789,0,2.5850136280059814,-0.04447102174162865,0,0,0.3993721604347229,1.1696175336837769,-14.947015762329102
-51.239871978759766,0,2.298546075820923,0.03028297983109951,0,0,0.6929898858070374,1.3058547973632812,-14.267205238342285
-39.76702880859375,0,2.2247910499572754,0.028581736609339714,0,0,0.4750557243824005,1.3093852996826172,-14.422494888305664
-56.346134185791016,0,2.1940324306488037,-0.022641191259026527,0,0,0.7023687958717346,1.171720027923584,-3.5595908164978027
-42.891700744628906,0,2.19928240776062,0.055300481617450714,0,0,0.45031100511550903,1.2152066230773926,-15.033486366271973
-53.47681427001953,0,2.0173351764678955,-0.007391461171209812,0,0,0.47463029623031616,1.1719493865966797,-11.876412391662598
-44.90419387817383,0,2.182241916656494,-0.024122832342982292,0,0,0.41570204496383667,1.180558204650879,-14.33591365814209
-45.559852600097656,0,2.547478199005127,0.016131674870848656,0,0,0.43840280175209045,1.346415400505066,-13.257014274597168
-42.13374328613281,0,2.8848578929901123,0.04647500067949295,0,0,0.3665355145931244,1.1898212432861328,-13.812714576721191
-50.88641357421875,0,2.8650946617126465,-0.007425219286233187,0,0,0.3925563395023346,1.1683653593063354,-14.93340015411377
-36.600006103515625,0,2.046687602996826,0.0034896063152700663,0,0,0.45858001708984375,1.163251280784607,-15.250763893127441
-32.704044342041016,0,2.2005491256713867,0.07621794193983078,0,0,0.40516698360443115,1.288966178894043,-14.193347930908203
-45.96456527709961,0,4.2628889083862305,0.022066351026296616,0,0,0.9137967824935913,1.663867712020874,5.9058637619018555
-64.01931762695312,0,4.568228244781494,0.0019165033008903265,0,0,0.7766095399856567,1.2150098085403442,-19.225234985351562
-48.38550567626953,0,2.4668362140655518,0.04717188701033592,0,0,0.564111053943634,1.143676996231079,-9.730713844299316
-64.57734680175781,0,2.5645322799682617,-0.02016873098909855,0,0,0.6648045778274536,1.119702935218811,0.6437305212020874
-41.915557861328125,0,2.684532403945923,-0.010119198821485043,0,0,0.42743992805480957,1.1604522466659546,-13.9761962890625
-46.16535568237305,0,2.26961088180542,-0.003512751776725054,0,0,0.3425191044807434,1.2813689708709717,-14.868304252624512
-40.752296447753906,0,2.2149641513824463,0.03834027796983719,0,0,0.35373666882514954,1.2860275506973267,-14.659436225891113
-41.73320388793945,0,2.0231261253356934,0.025837792083621025,0,0,0.5033915638923645,1.1527327299118042,-6.6061201095581055
-60.12726593017578,0,2.640265703201294,0.07850375771522522,0,0,0.3906885087490082,1.2305680513381958,-14.410277366638184
-40.47809982299805,0,4.434830188751221,-0.09589969366788864,0,0,0.8489295244216919,1.1609257459640503,6.525568962097168
-35.96072006225586,0,2.0648553371429443,-0.05824076384305954,0,0,0.3460758924484253,1.1833821535110474,-13.875833511352539
-40.79949188232422,0,2.233790159225464,0.063400037586689,0,0,0.9067890048027039,1.126704454421997,-15.047243118286133
-31.864309310913086,0,2.8554694652557373,-0.055054083466529846,0,0,0.3302939236164093,1.157991886138916,-14.90330696105957
-69.0202865600586,0,4.218153476715088,0.05518744885921478,0,0,0.40435585379600525,1.1417343616485596,-13.725604057312012
-45.37969970703125,0,2.4011130332946777,-0.0019334626849740744,0,0,0.6863495111465454,2.302424907684326,16.060779571533203
-67.18087768554688,0,4.436162948608398,-0.033469513058662415,0,0,0.9974271655082703,4.164717674255371,28.043067932128906
-47.257991790771484,0,2.2138352394104004,-0.009312889538705349,0,0,0.540684700012207,1.1401560306549072,-5.952568531036377
-42.12874984741211,0,4.553611755371094,-0.023388871923089027,0,0,0.40977615118026733,1.1619055271148682,-16.377180099487305
-43.551841735839844,0,2.1012613773345947,-0.020827051252126694,0,0,0.43084844946861267,1.1622028350830078,-11.058359146118164
-35.336978912353516,0,3.139793872833252,-0.06099561229348183,0,0,0.4766678214073181,1.1473455429077148,-5.676605224609375
-30.3837947845459,0,4.499340057373047,0.020179398357868195,0,0,0.9479786157608032,2.8445639610290527,18.67896270751953
-27.081117630004883,0,4.480215549468994,0.02839437685906887,0,0,0.7623978853225708,1.1775436401367188,-1.3006422519683838
-42.36125564575195,0,4.11195182800293,0.03297015279531479,0,0,0.5539519190788269,1.224475622177124,-7.385668754577637
-56.67699432373047,0,2.1173512935638428,0.041290249675512314,0,0,0.25202247500419617,1.1275241374969482,-16.533292770385742
-57.62510299682617,0,2.602776527404785,0.02402089722454548,0,0,0.4805109202861786,1.150323510169983,-14.065247535705566
-48.443965911865234,0,2.2343647480010986,-0.024785805493593216,0,0,0.5367811918258667,1.1752989292144775,-10.121596336364746
-40.43705368041992,0,4.409902095794678,-0.03098125196993351,0,0,0.3850139379501343,1.163873314857483,-13.9490385055542
-45.869049072265625,0,3.1097662448883057,0.039401810616254807,0,0,0.5444486141204834,1.3110926151275635,-16.889202117919922
-49.73698425292969,0,2.00357985496521,0.0008339607738889754,0,0,0.45782968401908875,1.186108946800232,-14.887187004089355
-52.38607406616211,0,2.367844581604004,0.03873935714364052,0,0,0.8456445336341858,1.2319611310958862,-15.306683540344238
-63.149444580078125,0,2.1416430473327637,-0.036637090146541595,0,0,0.11258180439472198,1.4695098400115967,-15.772836685180664
-38.970863342285156,0,2.873396635055542,-0.06777483969926834,0,0,0.8135155439376831,1.6693856716156006,1.3938082456588745
-49.607627868652344,0,3.394212007522583,-0.06469307839870453,0,0,0.5292564630508423,1.1784017086029053,-15.384369850158691
-57.41794204711914,0,3.91623592376709,-0.002062286017462611,0,0,0.49504444003105164,1.1865737438201904,-13.94670581817627
-71.2878189086914,0,3.129917860031128,0.013373087160289288,0,0,0.4089545011520386,1.200726866722107,-13.521358489990234
-49.0865478515625,0,4.318404197692871,-0.006401505321264267,0,0,0.38773736357688904,1.1861504316329956,-14.820965766906738
-45.985191345214844,0,2.342226982116699,0.017473211511969566,0,0,0.4389249384403229,1.1771314144134521,-14.929007530212402
-39.837013244628906,0,3.8558695316314697,-0.01475496031343937,0,0,0.3685878813266754,1.2460345029830933,-14.679099082946777
-59.52054977416992,0,2.019202947616577,-0.062136996537446976,0,0,0.3842081129550934,1.2614600658416748,-16.087753295898438
-64.6949691772461,0,2.313616991043091,0.023436812683939934,0,0,0.5288935899734497,1.1997331380844116,-13.573022842407227
-48.08436965942383,0,2.9340314865112305,0.022635895758867264,0,0,0.1060357615351677,1.120003581047058,-16.668502807617188
-45.702842712402344,0,2.8602657318115234,-0.010719903744757175,0,0,0.7137939929962158,1.2332746982574463,0.838021993637085
-40.43287658691406,0,2.2830281257629395,-0.021010009571909904,0,0,0.4437895715236664,1.1229883432388306,-13.969925880432129
-48.00840377807617,0,2.094379425048828,0.013365453109145164,0,0,0.6278630495071411,1.110232949256897,-11.074986457824707
-38.86759948730469,0,2.1731929779052734,0.020482609048485756,0,0,0.5126263499259949,1.1374642848968506,-12.346282005310059
-56.42372131347656,0,2.571171283721924,0.02563990280032158,0,0,0.5964949131011963,1.1452522277832031,-7.541560649871826
-46.62791442871094,0,2.0183353424072266,0.013852064497768879,0,0,0.41703784465789795,1.2047836780548096,-14.267704010009766
-44.75490188598633,0,3.9729490280151367,-0.021211104467511177,0,0,0.4352719485759735,1.1358994245529175,-14.698498725891113
-42.604957580566406,0,2.5903658866882324,0.0330667681992054,0,0,0.471112996339798,1.3851583003997803,-14.177218437194824
-63.149986267089844,0,2.090085983276367,-0.004256557673215866,0,0,0.5126982927322388,1.1562811136245728,-15.478360176086426
-54.9346923828125,0,2.1716909408569336,0.047891464084386826,0,0,0.4416314363479614,1.169956922531128,-14.604246139526367
-50.58713912963867,0,2.1264638900756836,0.0058066947385668755,0,0,0.36183932423591614,1.1716724634170532,-14.955133438110352
-32.394996643066406,0,3.0492210388183594,-0.01521311979740858,0,0,0.581959068775177,1.1251330375671387,-7.678023338317871
-62.62630081176758,0,4.427497386932373,0.00012261286610737443,0,0,0.9987358450889587,4.288168907165527,27.289400100708008
-76.69393157958984,0,3.4120702743530273,-0.0008407601271755993,0,0,0.5483668446540833,1.219386100769043,-17.371625900268555
-39.594482421875,0,4.150927543640137,0.016413696110248566,0,0,0.8455487489700317,1.5370383262634277,7.204227447509766
-44.676971435546875,0,2.090524911880493,-0.040693458169698715,0,0,0.35256046056747437,1.1678041219711304,-16.234169006347656
-40.712745666503906,0,2.4103891849517822,-0.023632105439901352,0,0,0.4346437156200409,1.210150957107544,-12.576754570007324
-41.70209503173828,0,3.888019323348999,0.010104792192578316,0,0,0.678612470626831,1.1217155456542969,-6.842053413391113
-35.258724212646484,0,2.0331366062164307,-0.008228324353694916,0,0,0.3980875611305237,1.2293145656585693,-14.761092185974121
-36.59899139404297,0,2.1608006954193115,-0.045770805329084396,0,0,0.41669097542762756,1.1392085552215576,-12.120923042297363
-52.178314208984375,0,4.413578510284424,-0.028209591284394264,0,0,0.4893885850906372,1.1465816497802734,-14.580304145812988
-54.235748291015625,0,2.249513864517212,0.01926933228969574,0,0,0.5408746004104614,1.1512866020202637,-14.180106163024902
-35.70159149169922,0,2.2999508380889893,-0.003144253045320511,0,0,0.446254163980484,1.1781293153762817,-7.081299304962158
-58.10564041137695,0,2.0054068565368652,-0.023197561502456665,0,0,0.6349005103111267,1.1975666284561157,-17.212358474731445
-36.579803466796875,0,2.027554750442505,-0.014060182496905327,0,0,0.46691036224365234,1.1714682579040527,-14.686860084533691
-36.145633697509766,0,2.58610463142395,-0.014199411496520042,0,0,0.5215363502502441,1.1396692991256714,-3.7342636585235596
-79.76309967041016,0,2.700176239013672,-0.007393578067421913,0,0,0.5057908892631531,1.138849139213562,-11.036248207092285
-51.981143951416016,0,4.2556023597717285,0.006494072265923023,0,0,0.8115895986557007,1.1434365510940552,-17.038097381591797
-63.327552795410156,0,3.9213123321533203,0.04216020926833153,0,0,0.5311256647109985,1.1957647800445557,-14.657549858093262
-38.260074615478516,0,2.0257608890533447,-0.02391613833606243,0,0,0.47666001319885254,1.154166340827942,-12.36618709564209
-33.26038360595703,0,2.3918681144714355,5.284545841277577e-05,0,0,0.40480104088783264,1.2398207187652588,-13.848503112792969
-51.6685676574707,0,4.9884114265441895,0.029554100707173347,0,0,0.4021180272102356,1.2019132375717163,-15.665034294128418
-46.01523971557617,0,2.359294891357422,0.055035173892974854,0,0,0.4697704315185547,1.1696661710739136,-14.615801811218262
-50.94283676147461,0,2.109602928161621,0.013578411191701889,0,0,0.4339190423488617,1.1622003316879272,-15.071763038635254
-54.815635681152344,0,2.2644858360290527,-0.016627317294478416,0,0,0.44749993085861206,1.256433367729187,-11.432360649108887
-49.91886901855469,0,2.545900821685791,0.035359274595975876,0,0,0.8788052201271057,1.1547064781188965,-15.77878189086914
-47.501792907714844,0,2.16430401802063,-0.0444672517478466,0,0,0.4350074529647827,1.2238109111785889,-15.767759323120117
-43.79378890991211,0,2.2849597930908203,-0.0008966945460997522,0,0,0.6881737112998962,1.196524739265442,-15.31379222869873
-50.3822135925293,0,2.0047271251678467,0.0005761210341006517,0,0,0.5862178802490234,1.1502643823623657,-16.991134643554688
-40.38545227050781,0,2.0850107669830322,0.028173821046948433,0,0,0.534998893737793,1.2873351573944092,-14.39478874206543
-31.967573165893555,0,3.6308343410491943,-0.0012936398852616549,0,0,0.9571928977966309,1.4147652387619019,2.8529508113861084
-38.858551025390625,0,2.153940200805664,0.022482100874185562,0,0,0.3878806531429291,1.1723688840866089,-14.286175727844238
-34.40496826171875,0,4.450340747833252,0.034489527344703674,0,0,0.3858552873134613,1.216381549835205,-14.661913871765137
-44.678035736083984,0,2.2432777881622314,-0.035044677555561066,0,0,0.37669289112091064,1.1417502164840698,-14.859702110290527
-43.119300842285156,0,2.2103512287139893,-0.013627310283482075,0,0,0.38663867115974426,1.2208921909332275,-15.328986167907715
-51.50511169433594,0,3.1852915287017822,0.01189197227358818,0,0,0.149692103266716,1.1792405843734741,-16.330698013305664
-41.579078674316406,0,2.111859083175659,0.04807885363698006,0,0,0.23883822560310364,1.1639084815979004,-14.547423362731934
-40.367774963378906,0,3.007760524749756,0.01378557551652193,0,0,0.43311116099357605,1.1967138051986694,-15.700297355651855
-40.107017517089844,0,2.374650478363037,0.04708387702703476,0,0,0.558796226978302,1.1353141069412231,-18.66374969482422
-48.23460388183594,0,3.238600730895996,-0.0033752822782844305,0,0,0.8208277225494385,1.270175576210022,-16.027175903320312
-54.525489807128906,0,4.26466178894043,0.059849828481674194,0,0,0.5426763892173767,1.2010728120803833,-14.695273399353027
-56.41220474243164,0,2.8472790718078613,0.052165284752845764,0,0,0.6093926429748535,1.1618397235870361,-16.012004852294922
-48.22101593017578,0,4.32810640335083,-0.017068257555365562,0,0,0.7987626194953918,1.1228331327438354,-14.43591594696045
-43.613162994384766,0,2.183520793914795,0.03289897367358208,0,0,0.4229157269001007,1.1835416555404663,-13.97040843963623
-45.34465408325195,0,2.630220890045166,0.0554676353931427,0,0,0.8284231424331665,1.30677330493927,6.734726905822754
-46.073246002197266,0,2.0024590492248535,0.11003293097019196,0,0,0.4547216594219208,1.1312053203582764,-12.784083366394043
-35.529144287109375,0,2.0048441886901855,0.01479593850672245,0,0,0.7555145621299744,1.1663539409637451,-1.4232953786849976
-40.63657760620117,0,2.2048068046569824,-0.04801291227340698,0,0,0.5484804511070251,1.3843333721160889,-13.803627967834473
-43.533016204833984,0,4.121395587921143,0.019885605201125145,0,0,0.3748779296875,1.206581473350525,-14.91348934173584
