SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred
Mean scores
11.749089714928873
SE of the means
0.04799766494636766
All Scores
15.66107177734375
13.032736778259277
7.5721282958984375
2.311267614364624
17.366153717041016
13.961580276489258
10.923200607299805
4.579974174499512
17.982173919677734
16.453433990478516
16.253873825073242
11.66156005859375
19.80230712890625
17.752416610717773
16.44040298461914
11.559261322021484
17.763450622558594
10.77243423461914
5.974345684051514
2.5935487747192383
19.211875915527344
13.666634559631348
14.26254653930664
11.51524543762207
16.6507511138916
13.291526794433594
8.479873657226562
4.265188694000244
17.259952545166016
13.008999824523926
9.047409057617188
3.0196845531463623
17.502490997314453
14.499759674072266
10.920496940612793
5.858402252197266
15.948175430297852
12.686720848083496
12.31683349609375
9.557403564453125
16.028377532958984
12.196885108947754
5.76481294631958
1.2320266962051392
17.245891571044922
14.16862964630127
8.067489624023438
3.5510692596435547
21.005889892578125
17.506126403808594
13.10915470123291
10.84431266784668
21.49907112121582
18.113277435302734
13.450353622436523
8.033064842224121
14.891890525817871
12.492511749267578
7.544022083282471
0.6875443458557129
17.666284561157227
11.010018348693848
9.367045402526855
8.82424545288086
17.84335708618164
12.296553611755371
8.225654602050781
3.6949708461761475
17.28314971923828
13.489356994628906
10.207965850830078
3.1083669662475586
17.279582977294922
13.631534576416016
10.063557624816895
6.130037307739258
17.33390998840332
16.651323318481445
13.66680908203125
7.085899353027344
16.997760772705078
11.799274444580078
5.760627269744873
0.4236224293708801
17.25360679626465
13.47599983215332
10.339388847351074
6.333720684051514
19.11869239807129
18.95296287536621
15.020686149597168
9.689433097839355
17.39166831970215
15.805462837219238
13.602753639221191
10.483373641967773
18.595752716064453
12.17798137664795
11.784439086914062
1.0942717790603638
19.359722137451172
15.349469184875488
13.115957260131836
8.402624130249023
16.196847915649414
12.574511528015137
8.181375503540039
3.4052727222442627
17.424423217773438
13.897356986999512
8.69658374786377
3.4899725914001465
17.561996459960938
14.530634880065918
10.847920417785645
5.560744285583496
18.10517120361328
18.270261764526367
11.132315635681152
6.14070987701416
16.794281005859375
12.243852615356445
6.377671241760254
0.15370655059814453
18.1535587310791
15.488482475280762
15.892687797546387
3.0283265113830566
19.986787796020508
18.016155242919922
14.805168151855469
7.786981582641602
20.032649993896484
15.986909866333008
5.501199245452881
8.509346008300781
15.634354591369629
14.814366340637207
6.084537506103516
1.2564446926116943
