SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred Noisy,SI-SDR pred,SI-SDR pred Improvement,Noisy filename,Clean filename
Mean scores
0.0,2.4663916,3.0082297151387944,0.0,0.0,0.0,0.6466737300278205,1.4123939254023286,-2.266968047148303,-2.531234990858175,-0.264266943709872
Standard errors of the means
0.0,0.012360476413840027,0.03625162233366731,0.0,0.0,0.0,0.009750731318984317,0.022108397165457833,0.557464473154502,0.6016603722474776,0.24958050555345132
All Scores
0,2.9925563,4.022740364074707,0,0,0,0.929172694683075,2.233765125274658,14.21788501739502,14.891275405883789,0.6733903884887695,eceLeLKCo6A.wav,p257_207.wav
0,2.268249,4.366325855255127,0,0,0,0.5568835139274597,1.139350175857544,-12.174260139465332,-12.754327774047852,-0.5800676345825195,eUcaJDhfFVg.wav,p257_213.wav
0,2.4048047,2.389606237411499,0,0,0,0.4958801567554474,1.1225602626800537,-14.323524475097656,-12.344286918640137,1.9792375564575195,oGc-W3DWpDU.wav,p232_119.wav
0,2.4382818,2.7869133949279785,0,0,0,0.42453259229660034,1.1796035766601562,-8.418779373168945,-13.316237449645996,-4.897458076477051,ydQaImgvhak.wav,p232_131.wav
0,2.5379925,2.7955594062805176,0,0,0,0.6460601687431335,1.1214388608932495,-1.9366856813430786,-9.98500919342041,-8.048323512077332,bCOmV_G0pkk.wav,p232_125.wav
0,2.3026721,2.0325381755828857,0,0,0,0.8512977361679077,1.475587248802185,-9.275431632995605,-0.05706695094704628,9.21836468204856,mOx0YEidsIg.wav,p257_011.wav
0,2.4540246,3.183412551879883,0,0,0,0.7544668912887573,1.2253319025039673,1.342100739479065,3.650989055633545,2.30888831615448,0XjfhlZVmO0.wav,p257_039.wav
0,2.2065213,3.025688648223877,0,0,0,0.6040267944335938,1.1332881450653076,-12.548715591430664,-1.7090787887573242,10.83963680267334,kGuKzWVGAGY.wav,p232_333.wav
0,2.4359314,2.8618576526641846,0,0,0,0.4787365198135376,1.1791067123413086,-17.362503051757812,-15.687785148620605,1.674717903137207,soVRoIbewMM.wav,p232_327.wav
0,2.3518958,2.260706901550293,0,0,0,0.5661947727203369,1.2197684049606323,-18.582637786865234,-19.062931060791016,-0.48029327392578125,N3_Pyp1stAE.wav,p232_284.wav
0,2.18747,4.009283065795898,0,0,0,0.6482315063476562,1.171762228012085,-9.409146308898926,-9.399206161499023,0.009940147399902344,1mm09kC1HW0.wav,p232_290.wav
0,3.0565584,3.167165756225586,0,0,0,0.9580525159835815,1.719099760055542,14.302210807800293,13.975907325744629,-0.32630348205566406,FqQ5QaNPGuU.wav,p257_171.wav
0,2.2971978,3.2125627994537354,0,0,0,0.7439635992050171,1.1260172128677368,-6.735936641693115,-3.2577731609344482,3.478163480758667,C9kJOuxF4QU.wav,p257_165.wav
0,2.987288,4.385955810546875,0,0,0,0.9251956343650818,2.4841926097869873,23.028644561767578,23.540782928466797,0.5121383666992188,yIukyNUErLE.wav,p232_247.wav
0,2.481479,4.515081882476807,0,0,0,0.6786903142929077,1.155624508857727,-3.8835368156433105,3.213970422744751,7.0975072383880615,UZa8hjP92GM.wav,p232_253.wav
0,2.3233294,3.4902942180633545,0,0,0,0.3313747048377991,1.1652592420578003,-14.597187995910645,-15.06765365600586,-0.47046566009521484,9BzZvj5W09s.wav,p257_159.wav
0,2.286669,3.0124664306640625,0,0,0,0.7773712277412415,1.3282537460327148,-2.70989990234375,-0.4888797104358673,2.2210201919078827,3esyOI3cuPI.wav,p232_086.wav
0,2.5281308,2.6367366313934326,0,0,0,0.5074785947799683,1.1487808227539062,-14.264129638671875,-13.176163673400879,1.087965965270996,ZCGX32-8FQs.wav,p257_398.wav
0,2.3905985,3.4505772590637207,0,0,0,0.29088327288627625,1.196279764175415,-17.122909545898438,-17.126386642456055,-0.0034770965576171875,4XdDxlReYUk.wav,p232_092.wav
0,2.2231793,2.9516751766204834,0,0,0,0.8362883925437927,1.4416656494140625,6.645991802215576,3.7419915199279785,-2.9040002822875977,cO9t0LaFu18.wav,p257_415.wav
0,2.760442,2.6739377975463867,0,0,0,0.9031906723976135,1.659153938293457,17.840484619140625,8.825064659118652,-9.015419960021973,aGsIjsja0JQ.wav,p232_079.wav
0,2.6261165,2.8872921466827393,0,0,0,0.3609052896499634,1.2178179025650024,-10.048320770263672,-14.934707641601562,-4.886386871337891,qF90ezvPe14.wav,p257_373.wav
0,2.269878,4.0986223220825195,0,0,0,0.42860156297683716,1.158315896987915,0.6300287246704102,-13.01087474822998,-13.64090347290039,KMWBepdMJMI.wav,p257_367.wav
0,2.200181,3.2928426265716553,0,0,0,0.5179175734519958,1.124395489692688,-2.3478915691375732,-2.519990921020508,-0.17209935188293457,6amwf4K7CT8.wav,p257_401.wav
0,2.3080866,2.141948699951172,0,0,0,0.37008801102638245,1.1354213953018188,-16.06418800354004,-16.478513717651367,-0.4143257141113281,UFnWoJ2Mu1M.wav,p232_045.wav
0,2.3031118,2.849363327026367,0,0,0,0.7392290234565735,1.1853524446487427,-2.160156726837158,-0.3608463704586029,1.7993103563785553,oE0PiIDMbL4.wav,p257_429.wav
0,2.2391136,4.45846700668335,0,0,0,0.4861311912536621,1.1719369888305664,-13.669180870056152,-13.818123817443848,-0.1489429473876953,26owMAFMWJw.wav,p232_051.wav
0,2.3973086,2.010411024093628,0,0,0,0.441358745098114,1.1487863063812256,-14.065207481384277,-10.87566089630127,3.189546585083008,irutvIeDEVs.wav,p232_050.wav
