SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred
Mean scores
18.912419630485832,3.022815,4.2132837714500795,0.8508849310195887,2.5248855437861613,0.0,0.9721123990648001,2.9714974102754037,21.010362634670386
Standard errors of the means
0.1471329022385508,0.00917481993981425,0.014401823069793561,0.0048657095620051145,0.022946981110641303,0.0,0.0014284453262052102,0.025503343005956615,0.1961783839146698
All Scores
19.34906768798828,2.897724,4.606278896331787,0.9200552105903625,2.7231526374816895,0,0.9842438697814941,2.776385545730591,25.681760787963867
15.545831680297852,2.836327,4.504178047180176,0.5098240971565247,2.1184308528900146,0,0.9739933013916016,2.549391269683838,17.764827728271484
23.832290649414062,3.3814182,4.469007968902588,0.9127647876739502,2.965165615081787,0,0.9976536631584167,3.6028943061828613,27.255321502685547
23.794952392578125,3.453616,4.451840877532959,0.9888182878494263,3.0864131450653076,0,0.991497814655304,3.4930849075317383,22.31157684326172
17.725963592529297,2.815,4.581034183502197,0.5766319036483765,1.838458776473999,0,0.9733414649963379,2.5626909732818604,23.051443099975586
17.049848556518555,2.6894996,4.42613410949707,0.9439620971679688,2.7373764514923096,0,0.9840317368507385,3.2333240509033203,23.019283294677734
22.343271255493164,3.0091991,4.421940803527832,0.9929968118667603,3.4399466514587402,0,0.9959703683853149,3.640124559402466,26.73990249633789
24.153377532958984,3.1656878,4.3541259765625,0.8766611218452454,2.7771284580230713,0,0.986801028251648,3.1460952758789062,20.942790985107422
16.94597053527832,2.8611815,4.448919773101807,0.9352774620056152,2.114274263381958,0,0.9695979952812195,2.457737922668457,15.128813743591309
22.544719696044922,3.4190516,4.444324493408203,0.979686975479126,3.1976540088653564,0,0.9928925037384033,3.8605027198791504,24.15821647644043
24.755800247192383,3.2830193,4.4509477615356445,0.9321314692497253,2.866518974304199,0,0.9990412592887878,3.335824728012085,26.317123413085938
11.260124206542969,2.6429455,4.456832408905029,0.6264891624450684,1.4337408542633057,0,0.9070109724998474,1.5219480991363525,10.866141319274902
18.295513153076172,3.0229056,4.251830101013184,0.7674645781517029,2.888805389404297,0,0.996441662311554,3.6107499599456787,23.101722717285156
25.42034149169922,3.2890468,4.4603776931762695,0.8814101815223694,3.265270948410034,0,0.999359667301178,3.902647018432617,26.170238494873047
16.7912540435791,2.9844244,3.1091432571411133,0.874718189239502,1.9753446578979492,0,0.9313923120498657,2.3221001625061035,16.487165451049805
15.948735237121582,2.863517,4.4345293045043945,0.6076359748840332,2.044645309448242,0,0.9445031881332397,2.222477436065674,17.42214584350586
23.40060806274414,3.4706426,4.3080291748046875,0.9423790574073792,3.3444414138793945,0,0.9993804693222046,3.9956858158111572,25.47092628479004
19.36705780029297,2.8197594,4.40947961807251,0.6032068133354187,2.096365213394165,0,0.995516836643219,2.865966320037842,24.107316970825195
