SI-SNR,DNSMOS (p808),MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred
Mean scores
90.69210414516115,3.1720922,4.255598427890574,1.0,4.643888473510742,0.0,0.9976666779483406,3.87451696887757,24.744067716367038
89.04368591308594,3.1894536,4.410190105438232,1.0,4.643888473510742,0,0.9988112449645996,3.578601598739624,24.66106414794922
92.859619140625,3.6090207,3.7307934761047363,1.0,4.643888473510742,0,0.9990941286087036,4.121354103088379,27.12084197998047
90.98621368408203,3.2176135,3.9796698093414307,1.0,4.643888473510742,0,0.999790608882904,3.7890658378601074,18.920242309570312
88.31968688964844,2.8053076,4.43900728225708,1.0,4.643888473510742,0,0.999301552772522,3.4742205142974854,22.081811904907227
88.25977325439453,3.0067294,4.230340480804443,1.0,4.643888473510742,0,0.9994833469390869,3.405477285385132,18.408794403076172
90.30317687988281,2.6250288,4.374671936035156,1.0,4.643888473510742,0,0.9998456239700317,4.105538368225098,25.065336227416992
90.42990112304688,2.955086,4.027485370635986,1.0,4.643888473510742,0,0.9996166229248047,3.5503387451171875,17.17379379272461
90.31066131591797,3.260948,4.430517673492432,1.0,4.643888473510742,0,0.9977149963378906,4.0808563232421875,26.650991439819336
89.66960906982422,3.01503,4.346585750579834,1.0,4.643888473510742,0,0.9999403953552246,4.127973556518555,23.47170639038086
89.98605346679688,3.342375,4.383633613586426,1.0,4.643888473510742,0,0.9995825886726379,3.7619924545288086,22.992267608642578
91.64788818359375,3.3451886,4.3864545822143555,1.0,4.643888473510742,0,0.998969316482544,3.663889169692993,22.790645599365234
87.53166198730469,3.1956367,4.281371593475342,1.0,4.643888473510742,0,0.9986339211463928,3.8229284286499023,21.04884147644043
90.64925384521484,3.2829564,4.486217021942139,1.0,4.643888473510742,0,0.9990673661231995,3.2147929668426514,23.54485321044922
90.56434631347656,3.3140683,4.089969635009766,1.0,4.643888473510742,0,0.9993258714675903,4.078336715698242,27.99493408203125
89.52075958251953,2.89303,4.345696926116943,1.0,4.643888473510742,0,0.999264657497406,3.6992170810699463,17.691024780273438
90.33576965332031,3.0157897,4.73514986038208,1.0,4.643888473510742,0,0.9983300566673279,3.4954261779785156,19.687280654907227
91.39601135253906,2.954166,4.4294047355651855,1.0,4.643888473510742,0,0.9988563060760498,4.001316070556641,23.036643981933594
91.8026123046875,3.4416878,4.334815979003906,1.0,4.643888473510742,0,0.9995905756950378,4.113788604736328,28.764556884765625
92.40139770507812,3.4453428,3.8363308906555176,1.0,4.643888473510742,0,0.9995208978652954,4.079043865203857,27.32037353515625
93.11638641357422,3.6151779,4.441637992858887,1.0,4.643888473510742,0,0.9993579983711243,4.171438217163086,29.109638214111328
90.31902313232422,3.1382642,3.7689013481140137,1.0,4.643888473510742,0,0.9994214773178101,2.6699581146240234,16.763303756713867
92.35420227050781,3.3408413,4.092901229858398,1.0,4.643888473510742,0,0.9998569488525391,4.016352653503418,27.531551361083984
85.66169738769531,3.201384,4.451035022735596,1.0,4.643888473510742,0,0.9984064698219299,3.8224520683288574,21.939056396484375
89.2734375,3.0451407,3.6970434188842773,1.0,4.643888473510742,0,0.9981676340103149,3.937711000442505,23.675769805908203
90.45916748046875,3.4409962,4.443164825439453,1.0,4.643888473510742,0,0.9992249011993408,3.9351694583892822,29.28018569946289
94.71940612792969,3.1675708,4.259006023406982,1.0,4.643888473510742,0,0.9995842576026917,4.299790382385254,28.68060302734375
91.32687377929688,3.0769997,4.340091705322266,1.0,4.643888473510742,0,0.9982383251190186,3.582709312438965,23.303253173828125
91.04719543457031,3.0292382,3.5812740325927734,1.0,4.643888473510742,0,0.9991469383239746,4.176962375640869,24.735410690307617
91.91107940673828,3.5498939,4.425787448883057,1.0,4.643888473510742,0,0.9997169375419617,4.383508682250977,29.277454376220703
92.1871566772461,3.1510315,4.58326530456543,1.0,4.643888473510742,0,0.9997367262840271,4.2526750564575195,27.077205657958984
90.31912994384766,2.7901459,4.449402809143066,1.0,4.643888473510742,0,0.9990025162696838,3.5078983306884766,26.438339233398438
92.54912567138672,3.5633762,4.384516716003418,1.0,4.643888473510742,0,0.9992520213127136,3.6722819805145264,27.406991958618164
90.9969711303711,3.4395797,4.30776309967041,1.0,4.643888473510742,0,0.9994887113571167,3.7542476654052734,28.461593627929688
89.38389587402344,3.312741,4.45473575592041,1.0,4.643888473510742,0,0.9979693293571472,4.240350246429443,27.484371185302734
88.29592895507812,3.6448658,3.9736320972442627,1.0,4.643888473510742,0,0.9996907711029053,4.316380977630615,28.69721031188965
91.23137664794922,3.2298934,4.512243270874023,1.0,4.643888473510742,0,0.9990302324295044,4.057681083679199,27.31829833984375
89.55924987792969,2.9973934,4.508327007293701,1.0,4.643888473510742,0,0.9997369647026062,3.4788155555725098,23.20111083984375
87.90603637695312,2.563644,3.963022232055664,1.0,4.643888473510742,0,0.9985255599021912,3.5972347259521484,18.55201530456543
91.89396667480469,3.1572688,4.435715675354004,1.0,4.643888473510742,0,0.9993818998336792,3.924421548843384,27.62984848022461
90.785888671875,3.0553932,4.325050354003906,1.0,4.643888473510742,0,0.9988279938697815,3.5729589462280273,23.318340301513672
87.94244384765625,3.0421348,4.610800266265869,1.0,4.643888473510742,0,0.9994788765907288,4.28903865814209,26.743228912353516
87.72021484375,3.039678,4.402616024017334,1.0,4.643888473510742,0,0.9972379207611084,3.789801836013794,21.791339874267578
92.22916412353516,3.173029,4.48879861831665,1.0,4.643888473510742,0,0.9997633099555969,4.354767799377441,28.303768157958984
87.07405090332031,3.2055206,4.449785232543945,1.0,4.643888473510742,0,0.9971215128898621,3.7014646530151367,24.54962158203125
92.83282470703125,3.2098784,4.994377613067627,1.0,4.643888473510742,0,0.9994066953659058,4.311227798461914,30.64102554321289
92.71514892578125,3.6260617,3.9671335220336914,1.0,4.643888473510742,0,0.9991831183433533,4.168435096740723,26.714263916015625
79.2072982788086,2.0166614,4.517415523529053,1.0,Error,0,0.9236723184585571,2.2403995990753174,11.734946250915527
91.53392791748047,3.1632926,4.4359636306762695,1.0,4.643888473510742,0,0.9983671307563782,4.047319412231445,26.935924530029297
87.40131378173828,3.1358752,4.235657215118408,1.0,4.643888473510742,0,0.9986392855644226,3.506802797317505,26.573442459106445
91.0208969116211,3.0570729,4.384287357330322,1.0,4.643888473510742,0,0.9991436004638672,3.7289440631866455,23.770139694213867
92.39103698730469,3.3870635,4.293745517730713,1.0,4.643888473510742,0,0.9985582232475281,3.9327008724212646,26.61404037475586
90.7034683227539,3.12353,4.4420247077941895,1.0,4.643888473510742,0,0.997992753982544,3.891383647918701,22.897045135498047
92.76766967773438,3.282381,4.429104328155518,1.0,4.643888473510742,0,0.9993847608566284,4.265337944030762,27.607044219970703
92.44190216064453,3.5608814,3.9698305130004883,1.0,4.643888473510742,0,0.9993935823440552,4.081028461456299,27.822908401489258
91.15886688232422,3.1579614,4.2272562980651855,1.0,4.643888473510742,0,0.9995890259742737,4.004549980163574,26.380943298339844
93.96045684814453,3.230222,4.994492530822754,1.0,4.643888473510742,0,0.9998700618743896,4.052687168121338,28.389432907104492
90.5067367553711,3.071213,4.40570068359375,1.0,4.643888473510742,0,0.9982849955558777,4.016682147979736,25.078155517578125
91.3031005859375,3.1703572,4.4275221824646,1.0,4.643888473510742,0,0.9985718727111816,4.096011161804199,23.980270385742188
90.13011169433594,3.1583076,4.466043949127197,1.0,4.643888473510742,0,0.9986122846603394,4.063755035400391,24.984281539916992
87.28775787353516,3.1566448,4.436184883117676,1.0,4.643888473510742,0,0.999588668346405,3.7015249729156494,24.48206329345703
93.25491333007812,2.9359376,4.400508880615234,1.0,4.643888473510742,0,0.9998670816421509,4.300354957580566,26.592472076416016
92.23473358154297,3.2542439,4.462677955627441,1.0,4.643888473510742,0,0.9993605017662048,3.9279556274414062,22.57829475402832
88.6760025024414,3.0232394,4.329941749572754,1.0,4.643888473510742,0,0.9998043179512024,4.02603816986084,25.014081954956055
89.70856475830078,2.927616,4.471360683441162,1.0,4.643888473510742,0,0.9996328353881836,4.047077178955078,24.41421127319336
91.57572937011719,3.2948859,3.5306203365325928,1.0,4.643888473510742,0,0.999107301235199,4.1864142417907715,25.70852279663086
89.67259216308594,2.937041,4.359468460083008,1.0,4.643888473510742,0,0.9995545744895935,3.9358232021331787,25.64572525024414
90.97977447509766,3.166674,4.340634346008301,1.0,4.643888473510742,0,0.9993599057197571,3.8680508136749268,17.75228500366211
90.09041595458984,3.2480793,4.415637969970703,1.0,4.643888473510742,0,0.9994057416915894,3.631929874420166,26.127410888671875
90.50862121582031,3.1540437,4.40025520324707,1.0,4.643888473510742,0,0.9994180202484131,4.013603210449219,23.554759979248047
91.5096435546875,3.0460956,3.646912097930908,1.0,4.643888473510742,0,0.9964302182197571,3.8377718925476074,25.163612365722656
89.93701934814453,3.117847,4.426941871643066,1.0,4.643888473510742,0,0.9722607135772705,3.580744981765747,23.65297508239746
89.06539916992188,3.0878835,3.529672861099243,1.0,4.643888473510742,0,0.9986390471458435,3.931253671646118,27.195348739624023
92.32785034179688,3.087886,4.442255973815918,1.0,4.643888473510742,0,0.9996979236602783,4.128608703613281,28.969425201416016
93.1899185180664,3.6737907,4.383189678192139,1.0,4.643888473510742,0,0.9935135841369629,3.6199166774749756,26.33440589904785
91.87897491455078,3.2044184,4.488511085510254,1.0,4.643888473510742,0,0.9977365732192993,4.127913475036621,27.063011169433594
90.83504486083984,3.0148578,4.211564064025879,1.0,4.643888473510742,0,0.9992461204528809,3.6353092193603516,24.445789337158203
90.24122619628906,2.8454616,4.438155174255371,1.0,4.643888473510742,0,0.995890736579895,3.714953899383545,23.966520309448242
92.00527954101562,3.3222237,4.445667266845703,1.0,4.643888473510742,0,0.9998041987419128,3.9546995162963867,27.066102981567383
90.10913848876953,3.3964481,4.438427925109863,1.0,4.643888473510742,0,0.9990298748016357,3.971886396408081,25.110212326049805
87.79643249511719,3.5291886,4.308854103088379,1.0,4.643888473510742,0,0.999226450920105,4.115175247192383,27.77735137939453
93.8520736694336,3.366267,4.131401538848877,1.0,4.643888473510742,0,0.9995614886283875,4.0900774002075195,27.949806213378906
90.21786499023438,2.9787426,4.3933796882629395,1.0,4.643888473510742,0,0.9993526339530945,3.884352922439575,23.87856674194336
88.7910385131836,3.2647545,4.422137260437012,1.0,4.643888473510742,0,0.9986031651496887,4.216229438781738,25.128236770629883
91.12225341796875,3.045839,4.565910816192627,1.0,4.643888473510742,0,0.9980567097663879,4.040631294250488,25.786853790283203
93.1216049194336,3.2356918,4.421664714813232,1.0,4.643888473510742,0,0.9981348514556885,4.0638885498046875,28.42706871032715
90.1362533569336,3.183666,4.452728271484375,1.0,4.643888473510742,0,0.9978901743888855,3.7262840270996094,23.661888122558594
91.65742492675781,2.9959788,4.124637603759766,1.0,4.643888473510742,0,0.9994680285453796,3.8946046829223633,26.7924861907959
91.16253662109375,3.1297317,4.4199371337890625,1.0,4.643888473510742,0,0.9996308088302612,3.9442803859710693,27.256179809570312
89.21754455566406,3.098429,4.469151973724365,1.0,4.643888473510742,0,0.9992398023605347,3.738126516342163,20.54949188232422
89.09246826171875,3.1133275,3.8365206718444824,1.0,4.643888473510742,0,0.9994956254959106,4.025693893432617,24.457937240600586
91.59468078613281,3.1470323,4.457702159881592,1.0,4.643888473510742,0,0.9987536668777466,3.806715250015259,25.060813903808594
92.67147827148438,3.192736,4.379464149475098,1.0,4.643888473510742,0,0.9994933605194092,4.196908950805664,29.18355369567871
91.27996826171875,3.2685235,4.464987754821777,1.0,4.643888473510742,0,0.999448835849762,3.6683349609375,22.354713439941406
90.25225830078125,2.9088483,4.01987361907959,1.0,4.643888473510742,0,0.9976781010627747,3.581575632095337,20.93545150756836
89.14118957519531,3.1363246,4.071657180786133,1.0,4.643888473510742,0,0.9988075494766235,4.112287521362305,26.41356086730957
93.69500732421875,3.2853642,4.444897651672363,1.0,4.643888473510742,0,0.9994677901268005,4.300096035003662,30.13506317138672
90.77952575683594,3.2731404,3.783987045288086,1.0,4.643888473510742,0,0.9999126195907593,4.3205766677856445,27.243148803710938
87.60269165039062,2.8844304,4.38871955871582,1.0,4.643888473510742,0,0.9981445074081421,3.678884506225586,25.014055252075195
90.28829956054688,3.2987428,4.451142311096191,1.0,4.643888473510742,0,0.9976451992988586,3.2306113243103027,21.199813842773438
95.81963348388672,3.3553243,4.006615161895752,1.0,4.643888473510742,0,0.999325156211853,4.0843706130981445,29.46832275390625
92.29948425292969,3.4146488,4.069825172424316,1.0,4.643888473510742,0,0.9995917677879333,4.208701133728027,27.164955139160156
91.73819732666016,3.020736,4.264204978942871,1.0,4.643888473510742,0,0.9978019595146179,3.3525075912475586,24.39735221862793
91.86231994628906,3.2063978,3.54185152053833,1.0,4.643888473510742,0,0.9985350370407104,4.1243367195129395,25.204246520996094
91.3416976928711,3.1554055,4.379007816314697,1.0,4.643888473510742,0,0.997744083404541,3.8073534965515137,25.471721649169922
88.84219360351562,3.0409462,4.441629409790039,1.0,4.643888473510742,0,0.9966631531715393,3.722679853439331,24.431621551513672
92.80062866210938,3.665201,4.489129543304443,1.0,4.643888473510742,0,0.9993483424186707,4.20703125,28.963956832885742
91.83350372314453,2.7413237,4.342597961425781,1.0,4.643888473510742,0,0.997929573059082,3.8824124336242676,26.099760055541992
91.685791015625,3.069016,4.451372146606445,1.0,4.643888473510742,0,0.9978814721107483,3.9553325176239014,25.995830535888672
93.30198669433594,3.442815,4.7822489738464355,1.0,4.643888473510742,0,0.9994826316833496,4.237196922302246,28.27374839782715
88.64645385742188,3.564572,3.8067498207092285,1.0,4.643888473510742,0,0.9996916055679321,3.9252655506134033,27.408723831176758
89.56771087646484,3.2581875,4.08958625793457,1.0,4.643888473510742,0,0.9998588562011719,4.280550956726074,25.786012649536133
91.87775421142578,3.0433369,4.174709320068359,1.0,4.643888473510742,0,0.999881386756897,4.084134101867676,25.477371215820312
92.57447814941406,3.1994612,4.203702449798584,1.0,4.643888473510742,0,0.9964033365249634,3.3891758918762207,25.49667739868164
86.85211181640625,2.753717,4.470696926116943,1.0,4.643888473510742,0,0.9931579232215881,3.629141092300415,21.9993839263916
91.69439697265625,3.2467258,4.198277473449707,1.0,4.643888473510742,0,0.9997857213020325,4.110531806945801,22.572521209716797
89.50471496582031,3.0023875,4.508170127868652,1.0,4.643888473510742,0,0.999600350856781,3.230151653289795,20.943450927734375
89.69550323486328,3.138947,4.45073938369751,1.0,4.643888473510742,0,0.9985389709472656,4.248749732971191,24.202186584472656
87.07954406738281,3.0537074,4.369566440582275,1.0,4.643888473510742,0,0.9991819262504578,3.7789175510406494,24.36042022705078
91.80923461914062,2.8821213,4.441196441650391,1.0,4.643888473510742,0,0.9987187385559082,3.7204971313476562,24.4343318939209
86.80011749267578,3.084848,4.4460625648498535,1.0,4.643888473510742,0,0.9994522929191589,4.2805681228637695,24.855785369873047
91.84919738769531,3.1552606,4.300238609313965,1.0,4.643888473510742,0,0.9992172718048096,3.8445186614990234,25.25457191467285
93.54938507080078,3.691367,4.087518215179443,1.0,4.643888473510742,0,0.9997283816337585,4.217955589294434,28.831653594970703
87.25065612792969,2.8844707,4.377535343170166,1.0,4.643888473510742,0,0.9955214262008667,3.5830256938934326,24.005613327026367
91.857421875,3.3266444,3.6691641807556152,1.0,4.643888473510742,0,0.9991326928138733,4.005136489868164,26.319259643554688
93.56869506835938,3.2691553,4.855778694152832,1.0,4.643888473510742,0,0.9992638230323792,4.168032646179199,25.559398651123047
93.16067504882812,3.4812448,4.209727764129639,1.0,4.643888473510742,0,0.9992030262947083,4.211021423339844,26.759721755981445
87.93545532226562,2.9123588,3.1424179077148438,1.0,4.643888473510742,0,0.9987435936927795,3.913804292678833,21.938339233398438
91.41719818115234,3.3098729,4.103463649749756,1.0,4.643888473510742,0,0.9996212720870972,4.309609413146973,25.44570541381836
91.35218811035156,2.9968038,4.145246505737305,1.0,4.643888473510742,0,0.9970621466636658,3.5006961822509766,21.098926544189453
94.0129165649414,3.4398112,4.456576824188232,1.0,4.643888473510742,0,0.9996389150619507,4.142165660858154,28.339252471923828
92.442138671875,3.4408128,4.234604358673096,1.0,4.643888473510742,0,0.9995013475418091,4.155056476593018,26.584346771240234
88.83990478515625,2.9145398,4.359855651855469,1.0,4.643888473510742,0,0.9969297051429749,3.6569595336914062,23.873680114746094
91.7527847290039,3.3302662,4.021585464477539,1.0,4.643888473510742,0,0.9997919201850891,4.044763565063477,29.270587921142578
93.54765319824219,3.351916,4.279202461242676,1.0,4.643888473510742,0,0.9993394017219543,4.129826545715332,25.198467254638672
90.14060974121094,3.2331984,4.439355850219727,1.0,4.643888473510742,0,0.9914903044700623,2.9848861694335938,23.720928192138672
94.83929443359375,3.1474948,4.3077712059021,1.0,4.643888473510742,0,0.9953202605247498,3.9706695079803467,25.48606300354004
86.34850311279297,2.8970587,4.506264686584473,1.0,4.643888473510742,0,0.9994999170303345,4.237461566925049,25.845386505126953
89.59857940673828,3.663084,3.7356386184692383,1.0,4.643888473510742,0,0.9989018440246582,4.2663655281066895,30.203094482421875
91.86082458496094,3.539032,4.447614669799805,1.0,4.643888473510742,0,0.9996021389961243,4.074665069580078,26.081451416015625
90.6591796875,3.142056,4.458172798156738,1.0,4.643888473510742,0,0.9995504021644592,3.7129323482513428,25.464656829833984
87.64132690429688,2.593718,4.402029514312744,1.0,4.643888473510742,0,0.9996498823165894,3.9040427207946777,19.600849151611328
89.82247161865234,3.398216,4.460564613342285,1.0,4.643888473510742,0,0.9995648264884949,4.089530944824219,21.98870849609375
87.62503814697266,2.9574285,4.383452415466309,1.0,4.643888473510742,0,0.9982718229293823,3.5797410011291504,17.281269073486328
88.75751495361328,3.2072816,4.227893352508545,1.0,4.643888473510742,0,0.9995983242988586,3.8699989318847656,27.013206481933594
89.82450866699219,3.308848,4.4204254150390625,1.0,4.643888473510742,0,0.9941717982292175,4.0079145431518555,24.417800903320312
89.5509262084961,2.9749434,4.353487014770508,1.0,4.643888473510742,0,0.9974151849746704,4.048386573791504,23.068504333496094
91.85971069335938,3.231644,3.926384925842285,1.0,4.643888473510742,0,0.9994328618049622,4.368076324462891,26.735313415527344
89.26834106445312,3.3119426,4.386439800262451,1.0,4.643888473510742,0,0.9988131523132324,4.01639986038208,23.128292083740234
88.9193344116211,3.4336352,4.4317240715026855,1.0,4.643888473510742,0,0.9994044303894043,4.150217533111572,30.362201690673828
91.03775024414062,2.9755168,4.994382858276367,1.0,4.643888473510742,0,0.9949949979782104,3.7126047611236572,19.69791603088379
93.69505310058594,3.7339444,4.049942970275879,1.0,4.643888473510742,0,0.9972788691520691,4.121147155761719,30.707929611206055
92.01740264892578,3.0450351,4.454578399658203,1.0,4.643888473510742,0,0.9979473948478699,3.9971089363098145,27.668785095214844
91.76620483398438,3.5017254,3.61092472076416,1.0,4.643888473510742,0,0.9940263032913208,3.7202227115631104,26.488765716552734
94.46694946289062,3.24523,4.359065532684326,1.0,4.643888473510742,0,0.9987338185310364,3.9356207847595215,28.114765167236328
90.75511932373047,3.3244262,4.043265342712402,1.0,4.643888473510742,0,0.9997524619102478,3.8807578086853027,25.723743438720703
89.19746398925781,2.8495407,4.39024543762207,1.0,4.643888473510742,0,0.9970598816871643,3.266059398651123,15.471161842346191
92.21269226074219,3.638188,4.320887565612793,1.0,4.643888473510742,0,0.9990143775939941,4.091854095458984,27.10110092163086
90.38341522216797,3.2581704,4.464103698730469,1.0,4.643888473510742,0,0.9992560744285583,4.094786643981934,25.034591674804688
91.260498046875,3.2251265,4.263687610626221,1.0,4.643888473510742,0,0.998150110244751,3.977786064147949,22.420848846435547
92.15805053710938,3.1022356,4.395116329193115,1.0,4.643888473510742,0,0.9975335597991943,3.7893755435943604,24.93729591369629
91.70527648925781,3.0079014,3.5258536338806152,1.0,4.643888473510742,0,0.999566376209259,4.249569416046143,25.694862365722656
92.71773529052734,3.5875773,4.086000919342041,1.0,4.643888473510742,0,0.9998012185096741,4.221672058105469,28.004491806030273
87.38391876220703,3.342465,4.284473419189453,1.0,4.643888473510742,0,0.9994389414787292,4.015420913696289,26.471757888793945
91.85253143310547,3.574076,4.992680072784424,1.0,4.643888473510742,0,0.9981448650360107,4.284729480743408,27.536502838134766
90.79227447509766,2.9607563,4.410569190979004,1.0,4.643888473510742,0,0.9985840320587158,3.510098695755005,14.89046859741211
92.9090805053711,2.6467044,4.467496871948242,1.0,4.643888473510742,0,0.9998283386230469,4.146819114685059,25.23537826538086
92.43740844726562,3.418776,4.475533962249756,1.0,4.643888473510742,0,0.9995638728141785,4.235415458679199,26.702396392822266
89.76068115234375,2.9736292,4.423140048980713,1.0,4.643888473510742,0,0.9997673630714417,3.6695263385772705,21.011072158813477
89.41536712646484,3.1923618,4.389202117919922,1.0,4.643888473510742,0,0.9972221851348877,3.975830316543579,24.498281478881836
88.34510803222656,3.194632,4.438859462738037,1.0,4.643888473510742,0,0.9995378255844116,3.4628920555114746,23.008281707763672
93.03778076171875,3.0736296,4.230316638946533,1.0,4.643888473510742,0,0.9993371367454529,4.076304912567139,29.298364639282227
89.7456283569336,3.229295,4.460043430328369,1.0,4.643888473510742,0,0.9975951313972473,3.3930139541625977,24.538040161132812
89.8959732055664,3.451922,3.90667724609375,1.0,4.643888473510742,0,0.9968544840812683,3.8979175090789795,26.284929275512695
89.23699951171875,2.8642137,4.445957660675049,1.0,4.643888473510742,0,0.9979450106620789,3.6077561378479004,23.495094299316406
92.96945190429688,3.50655,4.724602222442627,1.0,4.643888473510742,0,0.9745880961418152,4.091557502746582,26.025840759277344
89.97566986083984,3.271797,3.785820484161377,1.0,4.643888473510742,0,0.999830961227417,4.138461589813232,26.563785552978516
92.33496856689453,3.2249355,4.744588375091553,1.0,4.643888473510742,0,0.9997902512550354,3.6214041709899902,25.500362396240234
88.16463470458984,2.9418428,4.43901252746582,1.0,4.643888473510742,0,0.9993646740913391,3.6517903804779053,20.672252655029297
91.0963363647461,3.1750133,4.444549083709717,1.0,4.643888473510742,0,0.9995293617248535,3.7447564601898193,24.95012664794922
90.61549377441406,3.2507172,4.453803062438965,1.0,4.643888473510742,0,0.9973499774932861,2.8853611946105957,16.146926879882812
88.84779357910156,2.5620766,4.329458236694336,1.0,4.643888473510742,0,0.9939655661582947,3.939009189605713,25.698368072509766
86.44596862792969,3.0560055,4.453278064727783,1.0,4.643888473510742,0,0.9995354413986206,3.8246536254882812,27.283798217773438
93.83797454833984,3.4680443,4.453521728515625,1.0,4.643888473510742,0,0.9978023171424866,4.094319820404053,27.843433380126953
88.55937957763672,3.101418,4.4753594398498535,1.0,4.643888473510742,0,0.9995121955871582,3.885472536087036,22.563329696655273
92.20467376708984,3.5515256,4.39910888671875,1.0,4.643888473510742,0,0.9986594915390015,4.079110622406006,28.947420120239258
92.7117919921875,3.501974,4.341394424438477,1.0,4.643888473510742,0,0.999024510383606,3.977731466293335,29.215618133544922
89.36104583740234,3.0842452,4.462381839752197,1.0,4.643888473510742,0,0.9964722394943237,4.221757411956787,23.924118041992188
91.26758575439453,3.2869859,3.9832923412323,1.0,4.643888473510742,0,0.9714486598968506,3.0649027824401855,14.835793495178223
87.72537231445312,3.2008154,4.27382755279541,1.0,4.643888473510742,0,0.9904029369354248,3.1394972801208496,24.206348419189453
89.79674530029297,3.3754842,4.345816135406494,1.0,4.643888473510742,0,0.9997664093971252,3.9099669456481934,27.6201114654541
93.54312896728516,3.567728,3.813023567199707,1.0,4.643888473510742,0,0.9992864727973938,4.2257399559021,28.25941276550293
91.16102600097656,2.9783838,4.392374515533447,1.0,4.643888473510742,0,0.9985398054122925,3.682374954223633,21.74822235107422
88.47554016113281,3.188881,4.392181873321533,1.0,4.643888473510742,0,0.9994551539421082,3.9790351390838623,22.318883895874023
91.69086456298828,3.4284055,4.2725019454956055,1.0,4.643888473510742,0,0.998458743095398,4.219582557678223,23.890609741210938
94.39037322998047,3.26454,4.337800025939941,1.0,4.643888473510742,0,0.9972557425498962,4.050057888031006,28.617618560791016
91.36689758300781,3.769226,4.086592674255371,1.0,4.643888473510742,0,0.9991656541824341,4.142138481140137,27.093650817871094
89.65605926513672,3.3426216,4.216493606567383,1.0,4.643888473510742,0,0.9989312291145325,3.5812180042266846,26.578720092773438
93.54965209960938,3.3148446,4.137490749359131,1.0,4.643888473510742,0,0.9986650943756104,3.9109907150268555,26.707012176513672
89.41837310791016,2.9644892,3.797316551208496,1.0,4.643888473510742,0,0.9991356730461121,3.881060838699341,22.16446304321289
91.81293487548828,3.3445473,4.443353652954102,1.0,4.643888473510742,0,0.9990354776382446,3.828986406326294,18.684371948242188
90.47947692871094,2.875766,4.356070041656494,1.0,4.643888473510742,0,0.9978193044662476,3.845302104949951,25.21912384033203
92.90107727050781,3.3645227,3.8803038597106934,1.0,4.643888473510742,0,0.9991717338562012,4.158392906188965,26.648334503173828
92.07892608642578,3.0008225,4.328025817871094,1.0,4.643888473510742,0,0.9999061822891235,4.288632392883301,23.91006851196289
89.18028259277344,3.2074335,3.87939190864563,1.0,4.643888473510742,0,0.9990623593330383,3.6839447021484375,27.2923583984375
