SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred
Mean scores
17.55416161024455,2.994341,4.087921783472728,0.8210564719522101,2.3951443102061387,2.253153774634148,0.969549266748058,2.9019341590335066,21.008106484864523
Standard errors of the means
0.15416352669264702,0.010373932186219566,0.018308586059754318,0.0052082340727122615,0.023329341543347162,0.02435587443973019,0.0017160128075639515,0.029483858252897,0.21511374792549776
All Scores
18.414628982543945,2.8662684,3.5321121215820312,0.8912632465362549,2.603027820587158,1.64139723777771,0.9853314161300659,2.6737914085388184,25.699668884277344
14.14348030090332,2.5034668,4.559701442718506,0.4731563627719879,1.8996129035949707,1.6360499858856201,0.9139224290847778,2.208526611328125,17.71340560913086
22.4968318939209,3.4228432,4.443718910217285,0.8999932408332825,2.6964173316955566,2.986243963241577,0.9994834661483765,3.9281249046325684,27.47824478149414
22.507781982421875,3.477306,3.922776699066162,0.9822984337806702,2.9769885540008545,3.0008227825164795,0.9925254583358765,3.3429079055786133,23.130359649658203
16.94059181213379,2.7597756,4.387743949890137,0.5706884860992432,1.8125646114349365,1.755232572555542,0.9913517236709595,2.987513542175293,23.726417541503906
17.035945892333984,2.6919208,4.399043083190918,0.9262199997901917,2.6525750160217285,2.012577533721924,0.989652693271637,3.1472935676574707,24.692371368408203
21.96375274658203,3.0270228,4.3795576095581055,0.9502156972885132,3.120213508605957,2.1500654220581055,0.9965726137161255,3.4969098567962646,26.633224487304688
23.185598373413086,3.1679745,3.810494899749756,0.8980812430381775,2.823643445968628,3.447688102722168,0.9888456463813782,3.381476402282715,20.26289939880371
15.832815170288086,2.8596694,4.494571685791016,0.9080089330673218,1.7259498834609985,2.001620292663574,0.9658408761024475,2.4639148712158203,15.110677719116211
21.74213218688965,3.296356,4.44783353805542,0.9676656723022461,3.0905520915985107,3.1360092163085938,0.991166889667511,3.675623893737793,22.679542541503906
23.663894653320312,3.332234,3.174665927886963,0.9283594489097595,2.5613484382629395,3.28371000289917,0.9994354844093323,3.790196180343628,26.510757446289062
9.8720703125,2.4083216,3.4977989196777344,0.5671418905258179,1.4125745296478271,1.1921706199645996,0.881907045841217,1.3540611267089844,7.300203323364258
18.183835983276367,3.1195436,4.334099292755127,0.7488961815834045,3.1616110801696777,2.5669960975646973,0.9978817105293274,4.0037689208984375,26.576313018798828
24.143980026245117,3.3036296,4.434738636016846,0.8791188597679138,3.0019068717956543,3.405684232711792,0.9972569346427917,3.361222267150879,24.893770217895508
12.674318313598633,3.0250494,3.694350481033325,0.8405224680900574,1.6134634017944336,1.6690255403518677,0.9205765128135681,1.9541804790496826,16.52233123779297
15.05458927154541,2.8407402,3.5705084800720215,0.5740022659301758,1.911256194114685,1.918215036392212,0.9680041670799255,2.255990982055664,18.73224449157715
21.232437133789062,3.4393425,4.547728061676025,0.9244036674499512,2.9158222675323486,2.775014877319336,0.9994271993637085,3.933337450027466,27.454315185546875
19.31501579284668,2.8798242,2.6797492504119873,0.6136965155601501,1.9731565713882446,2.6672942638397217,0.998712420463562,3.3865957260131836,26.3814697265625
12.384031295776367,2.5994325,3.6715686321258545,0.7224517464637756,1.6789849996566772,1.4400138854980469,0.9341685771942139,1.8003747463226318,11.911551475524902
10.6165132522583,2.4334466,4.458416938781738,0.6747695803642273,1.749155044555664,1.186994194984436,0.9371950626373291,1.6702907085418701,11.830044746398926
20.823963165283203,3.6425598,3.5060513019561768,0.9687683582305908,2.848390817642212,3.0667858123779297,0.9793497920036316,2.956137180328369,24.65253448486328
16.105697631835938,2.9103596,4.077759742736816,0.5863589644432068,1.802624225616455,1.677445411682129,0.972337007522583,3.0082156658172607,22.175785064697266
16.863893508911133,2.852909,4.061206817626953,0.9012863636016846,2.45937442779541,1.6606539487838745,0.9838312864303589,2.6679635047912598,21.781360626220703
17.643983840942383,2.9470525,2.957327365875244,0.6661874055862427,2.1944916248321533,2.301281213760376,0.994687557220459,3.0165271759033203,25.052274703979492
21.94476890563965,2.6521275,4.3687872886657715,0.8314303755760193,3.8799591064453125,3.550388813018799,0.9995830655097961,4.102079391479492,26.389781951904297
13.58304214477539,2.5758052,4.052512168884277,0.5466461777687073,1.76162588596344,1.3034005165100098,0.9587345719337463,2.1903293132781982,18.70352554321289
13.345392227172852,2.5145373,4.492000579833984,0.6114400625228882,1.5354799032211304,1.3589543104171753,0.8432648181915283,1.6214487552642822,13.675360679626465
16.66791534423828,2.9894717,4.365945339202881,0.7723954916000366,1.5445451736450195,1.872589349746704,0.9971742630004883,2.786940574645996,15.886446952819824
