SI-SNR,DNSMOS,MOS Squim,eSTOI,PESQ,PESQ Torch,STOI pred,PESQ pred,SI-SDR pred
Mean scores
16.740329124377045,2.976492,4.0691168973746805,0.8185863117416146,2.32909986807683,0.0,0.9741301783224912,2.918469720818464,19.965864549430577
Standard errors of the means
0.14325450451630142,0.010342447335885328,0.018770171955050482,0.005134491609141018,0.023325200196682723,0.0,0.0014627208701108103,0.028862902961836117,0.19414045826695694
All Scores
15.747822761535645,2.8648746,3.783600330352783,0.8831167221069336,2.192002296447754,0,0.9899017810821533,2.5553834438323975,21.21307945251465
14.299150466918945,2.5742068,2.4099996089935303,0.471705824136734,1.7511005401611328,0,0.9569846987724304,2.3617331981658936,17.556055068969727
20.967445373535156,3.355839,3.8369557857513428,0.8964734077453613,2.7020552158355713,0,0.9996236562728882,4.017516136169434,24.30780792236328
21.775081634521484,3.4416573,3.960939407348633,0.9803683161735535,2.9739372730255127,0,0.9923011064529419,3.2902722358703613,23.647457122802734
15.773597717285156,2.8577564,3.8514719009399414,0.5826773047447205,1.8668712377548218,0,0.9916702508926392,3.361924409866333,18.710586547851562
16.48154067993164,2.6800668,4.421065330505371,0.9155361652374268,2.404221296310425,0,0.9896146655082703,2.8800721168518066,22.230531692504883
21.387310028076172,2.976045,4.463678359985352,0.9490536451339722,3.205747365951538,0,0.9979764819145203,3.5098302364349365,26.619258880615234
23.099489212036133,3.1167958,4.549635887145996,0.8978283405303955,2.902432918548584,0,0.9906461238861084,3.71101450920105,22.64794158935547
15.932367324829102,2.8314595,4.26459264755249,0.9088373184204102,1.7045018672943115,0,0.9687163829803467,2.5493178367614746,18.005203247070312
19.74468421936035,3.2452397,4.428744792938232,0.9647824168205261,3.097374439239502,0,0.9890199303627014,3.718005895614624,24.278579711914062
20.45770835876465,3.2690501,4.172576904296875,0.9157443642616272,2.558664321899414,0,0.999619722366333,3.8353960514068604,22.625402450561523
10.014394760131836,2.4718745,4.470334053039551,0.560973584651947,1.3999179601669312,0,0.9241470098495483,1.393009066581726,8.394112586975098
18.46086883544922,3.0413234,4.459013938903809,0.7369313836097717,3.1215660572052,0,0.9966683983802795,4.016321182250977,22.373626708984375
23.50225257873535,3.2945616,4.458794116973877,0.8744418621063232,2.9693660736083984,0,0.9980034232139587,3.5426137447357178,27.199798583984375
