D_clean,D_fake,D_noisy
-236.49925231933594,-246.7821502685547,-588.6044311523438
-233.09999084472656,-197.1254119873047,-308.5665283203125
-215.80006408691406,-176.17555236816406,-395.71710205078125
-215.06600952148438,-226.27059936523438,-701.8793334960938
-210.6495819091797,-292.09478759765625,-1221.19482421875
-206.4580841064453,-167.3614044189453,-262.49005126953125
-191.38233947753906,-175.5659637451172,-360.2396240234375
-350.6987609863281,-338.16241455078125,-706.5700073242188
-389.51385498046875,-432.8280029296875,-1197.2633056640625
-316.94024658203125,-270.9966735839844,-366.8043212890625
-362.13189697265625,-297.0888977050781,-522.0783081054688
-206.1072235107422,-218.92803955078125,-537.495849609375
-281.8091125488281,-255.3577423095703,-576.6290893554688
-259.211669921875,-205.8758544921875,-308.2669677734375
-180.8910369873047,-157.3815460205078,-302.4205017089844
-262.27398681640625,-270.8851318359375,-510.36505126953125
-301.0179748535156,-363.9147033691406,-756.1405029296875
-213.64361572265625,-180.6949005126953,-288.8375244140625
-255.65118408203125,-229.31985473632812,-417.47833251953125
-330.4625549316406,-301.9840087890625,-529.8045043945312
-170.67283630371094,-225.78514099121094,-711.9734497070312
-173.6774444580078,-150.53952026367188,-235.3236846923828
-258.5576171875,-231.16470336914062,-425.0201110839844
-221.1954803466797,-234.82872009277344,-768.1991577148438
-283.7218017578125,-322.0791320800781,-1268.7720947265625
-295.4130554199219,-252.6597137451172,-360.79949951171875
-302.64752197265625,-231.1997528076172,-462.509521484375
-284.678466796875,-266.8363342285156,-587.769287109375
-256.1978759765625,-300.3345947265625,-1038.831787109375
-184.97972106933594,-176.1183319091797,-258.7829895019531
-190.8433380126953,-191.0180206298828,-368.92578125
-239.0501251220703,-254.3225555419922,-609.4075317382812
-281.2430419921875,-329.8595886230469,-905.7770385742188
-294.834228515625,-266.7281799316406,-358.109130859375
-207.2143096923828,-199.7678680419922,-352.3343200683594
-184.43963623046875,-178.82676696777344,-498.4428405761719
-219.4591064453125,-264.23516845703125,-795.3108520507812
-261.7597351074219,-230.4374542236328,-296.47271728515625
-247.42959594726562,-235.99549865722656,-383.36090087890625
-212.71560668945312,-244.9670867919922,-645.5779418945312
-164.48699951171875,-242.4142303466797,-579.4577026367188
-151.5348663330078,-125.83946990966797,-236.8655242919922
-322.29107666015625,-282.3232727050781,-442.7273864746094
-217.85670471191406,-211.890625,-518.1813354492188
-142.51292419433594,-187.52098083496094,-805.4165649414062
-284.26483154296875,-236.52749633789062,-365.68365478515625
-254.24253845214844,-227.03819274902344,-440.85955810546875
-246.53375244140625,-270.53082275390625,-681.6754150390625
-216.21287536621094,-333.3123474121094,-1281.2119140625
-212.58143615722656,-214.08775329589844,-285.558837890625
-276.6363220214844,-273.20526123046875,-472.42230224609375
-212.04283142089844,-222.609619140625,-496.95025634765625
-165.13575744628906,-203.3895721435547,-785.3460083007812
-322.3897705078125,-290.84716796875,-356.85009765625
-209.04417419433594,-163.28123474121094,-345.2464599609375
-265.12646484375,-249.88232421875,-472.0143127441406
-342.1161804199219,-346.97406005859375,-851.4414672851562
-172.24412536621094,-146.79432678222656,-250.8628387451172
-247.6019744873047,-244.275390625,-432.50018310546875
-285.379150390625,-260.6080017089844,-531.4072875976562
-229.69728088378906,-310.35089111328125,-1053.74951171875
-200.4424285888672,-173.86387634277344,-295.24072265625
-195.61224365234375,-171.71002197265625,-422.82513427734375
-298.30706787109375,-280.2626953125,-615.4575805664062
-101.38794708251953,-355.71142578125,-1286.203369140625
-265.48974609375,-244.31336975097656,-338.0550537109375
-185.51368713378906,-179.59043884277344,-344.79571533203125
-207.6757049560547,-204.84983825683594,-480.2746887207031
-179.20654296875,-222.00270080566406,-695.5403442382812
-175.5535430908203,-157.09645080566406,-262.84124755859375
-201.22132873535156,-195.63771057128906,-382.30047607421875
-311.2088317871094,-305.332763671875,-611.4869995117188
-266.1018371582031,-304.9424743652344,-845.1002807617188
-175.81309509277344,-168.61888122558594,-235.16700744628906
-286.5160827636719,-255.9243927001953,-507.9366760253906
-205.67735290527344,-215.5451202392578,-498.6203308105469
-197.8006134033203,-242.84805297851562,-551.951904296875
-207.96070861816406,-200.49972534179688,-253.06886291503906
-128.6018524169922,-124.2573013305664,-237.23817443847656
-178.9461669921875,-165.67800903320312,-350.2233581542969
-266.55560302734375,-282.0646667480469,-906.0075073242188
-272.5538024902344,-218.96046447753906,-341.1979064941406
-303.78656005859375,-262.6510925292969,-506.74945068359375
-229.45582580566406,-225.5078887939453,-637.1786499023438
-302.44879150390625,-294.52642822265625,-818.0097045898438
-128.25344848632812,-109.84405517578125,-176.9923553466797
-276.18011474609375,-223.92872619628906,-422.20574951171875
-265.0987548828125,-216.23239135742188,-560.0576782226562
-366.31878662109375,-357.8438720703125,-969.8160400390625
-281.9066162109375,-233.2567901611328,-344.1450500488281
-250.8350830078125,-217.47979736328125,-370.16619873046875
-191.04383850097656,-183.4880828857422,-489.60302734375
-214.2715606689453,-304.7769775390625,-1038.265625
-206.34652709960938,-168.23963928222656,-247.0550537109375
-255.35244750976562,-241.2732696533203,-413.2049255371094
-214.0371551513672,-191.9927978515625,-332.9718017578125
-203.03878784179688,-231.63352966308594,-536.2774658203125
-230.97720336914062,-211.38902282714844,-284.58416748046875
-200.6515350341797,-176.30284118652344,-342.7823486328125
-319.5427551269531,-300.6163635253906,-546.9321899414062
-225.0475616455078,-265.148193359375,-787.4620361328125
-268.83514404296875,-231.43861389160156,-355.7914123535156
-238.81288146972656,-221.73658752441406,-404.0569763183594
-240.49851989746094,-237.79637145996094,-651.2659301757812
-229.41110229492188,-285.5413818359375,-1054.339599609375
-288.43115234375,-249.8446502685547,-332.1964416503906
-253.2147674560547,-206.95582580566406,-467.57965087890625
-197.5883331298828,-216.33956909179688,-444.81463623046875
-268.6568908691406,-295.6207275390625,-865.0574340820312
-260.759521484375,-243.7042999267578,-327.0657958984375
-252.2910919189453,-237.15184020996094,-379.6934814453125
-287.33319091796875,-307.83026123046875,-665.114990234375
-279.6976623535156,-299.352783203125,-848.6159057617188
-302.2584228515625,-276.728271484375,-373.3345947265625
-211.71900939941406,-187.3218536376953,-363.1361389160156
-321.64984130859375,-322.1941223144531,-684.2022094726562
-297.23651123046875,-311.30828857421875,-808.6441650390625
-217.3297882080078,-194.74594116210938,-282.96771240234375
-257.1493225097656,-239.87303161621094,-392.121826171875
-248.09722900390625,-192.91529846191406,-494.24127197265625
-240.80665588378906,-293.6302490234375,-858.3724975585938
-286.08477783203125,-259.64599609375,-352.09893798828125
-163.93914794921875,-135.26197814941406,-303.0391845703125
-321.75103759765625,-281.412353515625,-699.8084716796875
-198.18382263183594,-322.0472412109375,-1353.4403076171875
-238.4569549560547,-223.2152862548828,-288.25177001953125
-343.6600036621094,-324.98101806640625,-491.2054443359375
-297.6163024902344,-280.6192626953125,-551.4790649414062
-153.18995666503906,-207.5407257080078,-711.7531127929688
-148.0469207763672,-163.2710418701172,-284.49981689453125
-211.25596618652344,-203.0949249267578,-337.6486511230469
-228.3240509033203,-227.62913513183594,-537.4515991210938
-169.64634704589844,-282.6278076171875,-1006.53076171875
-237.5329132080078,-216.5968017578125,-303.11846923828125
-235.62904357910156,-181.3282012939453,-413.1720275878906
-321.3377685546875,-280.6209411621094,-623.3685913085938
-232.99114990234375,-257.4953308105469,-598.611328125
-197.16917419433594,-160.8660125732422,-302.18701171875
-152.55088806152344,-156.42794799804688,-266.5544738769531
-156.1051483154297,-196.0431671142578,-522.1565551757812
-268.4254455566406,-316.7512512207031,-853.2431030273438
-170.67959594726562,-140.14805603027344,-290.95159912109375
-286.23779296875,-260.8291931152344,-468.1732177734375
-178.34991455078125,-181.55197143554688,-526.62548828125
-201.33245849609375,-220.547607421875,-693.3357543945312
-238.45741271972656,-212.57571411132812,-306.15777587890625
-189.2823028564453,-179.8590087890625,-413.79888916015625
-219.46873474121094,-252.79736328125,-656.4679565429688
-268.342041015625,-270.3740539550781,-754.4779052734375
-252.69090270996094,-223.2178192138672,-266.24102783203125
-177.5780487060547,-187.5467987060547,-417.1508483886719
-289.98193359375,-318.44256591796875,-665.2745971679688
-162.98548889160156,-242.3966827392578,-854.7997436523438
-229.8837127685547,-212.01181030273438,-269.15234375
-191.31053161621094,-176.35792541503906,-290.85614013671875
-301.85821533203125,-283.49755859375,-614.8928833007812
-151.3203582763672,-266.4101867675781,-1111.1480712890625
-251.6559295654297,-228.92300415039062,-295.72064208984375
-207.98434448242188,-217.24891662597656,-365.3268127441406
-175.80703735351562,-185.6005401611328,-468.5033874511719
-152.72520446777344,-235.4088592529297,-762.6887817382812
-172.14256286621094,-141.5697479248047,-226.6431427001953
-205.45680236816406,-175.35606384277344,-320.2490234375
-263.487060546875,-243.63890075683594,-574.9884643554688
-276.50982666015625,-313.09197998046875,-952.1831665039062
-194.96469116210938,-161.2228546142578,-260.74139404296875
-166.5967254638672,-160.35877990722656,-280.5260009765625
-134.40745544433594,-196.08802795410156,-349.36334228515625
-245.0460662841797,-279.61279296875,-907.1865844726562
-171.6744842529297,-138.860107421875,-223.09295654296875
-182.543701171875,-217.6241912841797,-394.21051025390625
-243.6555633544922,-179.28656005859375,-451.6849365234375
-183.52455139160156,-247.71530151367188,-718.5029907226562
-216.32981872558594,-200.15318298339844,-265.5979309082031
-142.62332153320312,-141.5624542236328,-338.53839111328125
-141.15371704101562,-173.2180633544922,-393.65106201171875
-310.5946044921875,-318.8861083984375,-845.4204711914062
-247.4704132080078,-236.3158721923828,-342.6723327636719
-184.97080993652344,-186.68751525878906,-324.92279052734375
-233.4434814453125,-234.6510009765625,-462.69305419921875
-184.49644470214844,-285.5,-946.53466796875
-155.7374725341797,-123.34618377685547,-213.0447540283203
-183.0091094970703,-160.1832275390625,-395.74163818359375
-201.76954650878906,-214.60914611816406,-552.3999633789062
-390.19427490234375,-402.963623046875,-1205.3199462890625
-392.82666015625,-345.1694030761719,-465.15240478515625
-219.42332458496094,-210.0896453857422,-420.0721435546875
-146.89239501953125,-173.4362030029297,-492.4853515625
-211.1936492919922,-237.8716583251953,-845.8489379882812
-276.024658203125,-248.25741577148438,-329.13568115234375
-214.5369110107422,-244.46563720703125,-412.8270568847656
-199.9722137451172,-246.7354278564453,-563.7501220703125
-140.5494842529297,-190.7847442626953,-691.727294921875
-186.27293395996094,-186.0442352294922,-316.9425964355469
-178.12918090820312,-159.82701110839844,-340.10211181640625
-328.2020263671875,-304.94793701171875,-748.2239379882812
-156.53512573242188,-177.40907287597656,-530.8317260742188
-248.34263610839844,-233.2026824951172,-306.4462585449219
-157.55567932128906,-133.0767364501953,-250.77281188964844
-210.3579559326172,-239.642822265625,-540.53564453125
-264.907958984375,-377.4998779296875,-1248.32421875
-203.96348571777344,-173.9824981689453,-253.34304809570312
-215.63731384277344,-164.858642578125,-395.4814453125
-236.36875915527344,-226.7008819580078,-497.6382751464844
-219.99986267089844,-243.83351135253906,-676.1665649414062
-237.7578582763672,-192.7865447998047,-330.4664611816406
-240.5870361328125,-226.32571411132812,-394.6279296875
-128.78579711914062,-143.69456481933594,-360.9444885253906
-206.47019958496094,-213.8966827392578,-685.8629150390625
-265.67578125,-245.17161560058594,-352.16217041015625
-274.69677734375,-274.22869873046875,-448.1846923828125
-200.9683380126953,-222.2816619873047,-540.07666015625
-298.5037841796875,-358.60430908203125,-950.800537109375
-160.97482299804688,-141.5293426513672,-204.52291870117188
-290.2532043457031,-287.15069580078125,-459.59027099609375
-321.07769775390625,-304.2384948730469,-605.8671875
-270.4393615722656,-275.1541748046875,-588.3397827148438
-187.42127990722656,-165.5465850830078,-248.24029541015625
-243.45654296875,-205.01901245117188,-456.55694580078125
-195.05213928222656,-209.11053466796875,-567.4577026367188
-307.3040466308594,-353.5667724609375,-1027.495361328125
-292.32415771484375,-266.923095703125,-375.8544006347656
-200.4405975341797,-174.11422729492188,-384.165771484375
-306.7347412109375,-297.74444580078125,-721.108154296875
-230.32342529296875,-254.3818817138672,-899.1212768554688
-216.76882934570312,-184.6338653564453,-254.66094970703125
-138.4633331298828,-126.4999008178711,-303.3688049316406
-166.6823272705078,-198.82537841796875,-553.5313110351562
-189.96517944335938,-253.00918579101562,-933.0740356445312
-289.6244201660156,-255.0812225341797,-321.02337646484375
-256.3877258300781,-269.40545654296875,-476.66943359375
-258.15338134765625,-261.1700744628906,-581.7031860351562
-213.5290985107422,-224.51516723632812,-559.7034301757812
-253.83560180664062,-228.34217834472656,-328.0541076660156
-168.4977569580078,-174.84329223632812,-327.61968994140625
-199.86228942871094,-206.8907470703125,-490.30072021484375
-260.23748779296875,-286.9162902832031,-1146.651123046875
-239.45980834960938,-227.14935302734375,-312.03900146484375
-252.38388061523438,-256.44854736328125,-496.5239562988281
-306.3741149902344,-300.92999267578125,-583.3034057617188
-230.6680450439453,-270.58544921875,-673.0800170898438
-326.0098876953125,-199.28314208984375,-377.182373046875
-235.6185760498047,-213.48748779296875,-445.8396301269531
-176.7178497314453,-172.56410217285156,-574.3692016601562
-394.4964599609375,-416.439453125,-1128.633544921875
-311.66455078125,-276.324462890625,-381.54150390625
-206.9487762451172,-182.54193115234375,-322.1114501953125
-175.5561981201172,-177.54910278320312,-485.595947265625
-229.86880493164062,-265.4249267578125,-685.6685180664062
-194.13204956054688,-187.87530517578125,-251.27171325683594
-216.6402130126953,-186.8430938720703,-304.1564636230469
-218.4425811767578,-252.2955322265625,-672.1598510742188
-178.68629455566406,-270.4164733886719,-1112.464111328125
-154.15602111816406,-147.6792755126953,-231.9744415283203
-352.8692626953125,-314.209716796875,-452.51605224609375
-193.4800567626953,-199.8697967529297,-526.2123413085938
-254.592041015625,-248.4508819580078,-819.3847045898438
-229.73158264160156,-200.5145721435547,-280.12957763671875
-259.9903564453125,-222.9010467529297,-393.7256774902344
-187.32391357421875,-187.89532470703125,-388.95068359375
-268.4320068359375,-325.50787353515625,-820.1314086914062
-213.0104217529297,-161.33766174316406,-316.759521484375
-188.23306274414062,-167.25326538085938,-407.36700439453125
-190.65977478027344,-207.7117462158203,-674.0936279296875
-270.93023681640625,-300.0835266113281,-1044.8065185546875
-209.66307067871094,-199.79898071289062,-305.05804443359375
-170.0148162841797,-143.17022705078125,-315.2404479980469
-257.2103576660156,-245.12474060058594,-542.9439697265625
-218.6780548095703,-262.78692626953125,-852.6557006835938
-226.0160675048828,-226.4667205810547,-313.17669677734375
-176.4164581298828,-181.4971160888672,-327.98248291015625
-358.68511962890625,-335.54498291015625,-676.7317504882812
-305.2021179199219,-371.39129638671875,-1081.2894287109375
-209.05963134765625,-184.80393981933594,-253.34666442871094
-161.3971405029297,-165.88919067382812,-343.0674133300781
-325.97467041015625,-323.63330078125,-656.1184692382812
-289.9107360839844,-286.04522705078125,-812.9743041992188
-143.70782470703125,-137.5366668701172,-217.39991760253906
-220.24583435058594,-189.28724670410156,-362.12493896484375
-224.2340850830078,-222.44371032714844,-561.5980224609375
-179.81979370117188,-237.4228973388672,-849.1305541992188
-164.5457000732422,-140.15586853027344,-243.7556915283203
-143.3606414794922,-147.53329467773438,-430.7024841308594
-300.117431640625,-289.40155029296875,-660.4554443359375
-239.70664978027344,-275.41802978515625,-865.0692749023438
-175.27845764160156,-159.2936248779297,-255.9666748046875
-246.25852966308594,-216.8751220703125,-493.4136657714844
-277.4378662109375,-276.80780029296875,-534.9431762695312
-187.02857971191406,-248.99343872070312,-910.0411987304688
-264.63995361328125,-241.9355010986328,-346.7227783203125
-205.19874572753906,-215.57244873046875,-581.9181518554688
-273.54052734375,-351.2781066894531,-1026.7802734375
-228.41848754882812,-248.2620391845703,-694.4611206054688
-277.7015075683594,-251.0016632080078,-437.0108337402344
-263.082763671875,-210.14407348632812,-457.83392333984375
-241.5998992919922,-238.70458984375,-458.12042236328125
-296.06121826171875,-276.9716796875,-594.8235473632812
-190.89854431152344,-181.11331176757812,-390.4783935546875
-218.77847290039062,-207.59519958496094,-477.0605773925781
-205.80645751953125,-285.75469970703125,-1051.5025634765625
